Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
1/24/2024 21:00,550 W,106 W,262 W,182 W
1/24/2024 22:00,645 W,190 W,272 W,183 W
1/24/2024 23:00,"1,100 W",327 W,589 W,184 W
1/25/2024 0:00,780 W,212 W,385 W,183 W
1/25/2024 1:00,546 W,79 W,284 W,183 W
1/25/2024 2:00,804 W,319 W,301 W,184 W
1/25/2024 3:00,764 W,202 W,378 W,184 W
1/25/2024 4:00,752 W,201 W,367 W,184 W
1/25/2024 5:00,"1,081 W",333 W,565 W,183 W
1/25/2024 6:00,642 W,186 W,274 W,182 W
1/25/2024 7:00,831 W,390 W,297 W,144 W
1/25/2024 8:00,763 W,411 W,241 W,111 W
1/25/2024 9:00,"1,222 W",263 W,856 W,103 W
1/25/2024 10:00,"1,456 W",342 W,280 W,834 W
1/25/2024 11:00,"2,557 W",308 W,"1,400 W",849 W
1/25/2024 12:00,"2,381 W",612 W,"1,277 W",492 W
1/25/2024 13:00,"1,332 W",315 W,517 W,500 W
1/25/2024 14:00,"2,134 W",963 W,327 W,844 W
1/25/2024 15:00,"1,682 W",356 W,506 W,820 W
1/25/2024 16:00,563 W,198 W,262 W,103 W
1/25/2024 17:00,725 W,291 W,314 W,120 W
1/25/2024 18:00,751 W,191 W,382 W,178 W
1/25/2024 19:00,658 W,158 W,321 W,179 W
1/25/2024 20:00,596 W,163 W,252 W,181 W
1/25/2024 21:00,867 W,280 W,405 W,182 W
1/25/2024 22:00,696 W,209 W,303 W,184 W
1/25/2024 23:00,844 W,378 W,282 W,184 W
1/26/2024 0:00,674 W,213 W,277 W,184 W
1/26/2024 1:00,"1,047 W",526 W,337 W,184 W
1/26/2024 2:00,717 W,188 W,345 W,184 W
1/26/2024 3:00,996 W,530 W,282 W,184 W
1/26/2024 4:00,789 W,177 W,429 W,183 W
1/26/2024 5:00,934 W,281 W,470 W,183 W
1/26/2024 6:00,804 W,176 W,446 W,182 W
1/26/2024 7:00,"1,016 W",332 W,541 W,143 W
1/26/2024 8:00,547 W,171 W,263 W,113 W
1/26/2024 9:00,"1,325 W",848 W,373 W,104 W
1/26/2024 10:00,"2,813 W",666 W,"1,245 W",902 W
1/26/2024 11:00,"1,977 W",186 W,703 W,"1,088 W"
1/26/2024 12:00,"3,950 W",420 W,626 W,"2,904 W"
1/26/2024 13:00,"2,242 W",759 W,352 W,"1,131 W"
1/26/2024 14:00,"1,780 W",268 W,415 W,"1,097 W"
1/26/2024 15:00,"1,527 W",651 W,389 W,487 W
1/26/2024 16:00,991 W,610 W,277 W,104 W
1/26/2024 17:00,854 W,301 W,433 W,120 W
1/26/2024 18:00,741 W,162 W,399 W,180 W
1/26/2024 19:00,663 W,164 W,320 W,179 W
1/26/2024 20:00,618 W,164 W,272 W,182 W
1/26/2024 21:00,702 W,207 W,312 W,183 W
1/26/2024 22:00,661 W,179 W,298 W,184 W
1/26/2024 23:00,787 W,250 W,353 W,184 W
1/27/2024 0:00,776 W,300 W,292 W,184 W
1/27/2024 1:00,675 W,187 W,302 W,186 W
1/27/2024 2:00,558 W,75 W,298 W,185 W
1/27/2024 3:00,663 W,76 W,402 W,185 W
1/27/2024 4:00,764 W,118 W,461 W,185 W
1/27/2024 5:00,695 W,79 W,432 W,184 W
1/27/2024 6:00,"1,171 W",387 W,603 W,181 W
1/27/2024 7:00,485 W,70 W,271 W,144 W
1/27/2024 8:00,"1,081 W",400 W,569 W,112 W
1/27/2024 9:00,571 W,195 W,275 W,101 W
1/27/2024 10:00,533 W,170 W,260 W,103 W
1/27/2024 11:00,654 W,169 W,380 W,105 W
1/27/2024 16:00,"1,547 W",824 W,602 W,121 W
1/27/2024 17:00,"1,195 W",446 W,624 W,125 W
1/27/2024 18:00,822 W,281 W,360 W,181 W
1/27/2024 19:00,680 W,216 W,283 W,181 W
1/27/2024 20:00,482 W,67 W,232 W,183 W
1/27/2024 21:00,814 W,198 W,432 W,184 W
1/27/2024 22:00,531 W,69 W,279 W,183 W
1/27/2024 23:00,626 W,71 W,372 W,183 W
1/28/2024 0:00,502 W,72 W,246 W,184 W
1/28/2024 1:00,789 W,233 W,371 W,185 W
1/28/2024 2:00,702 W,76 W,440 W,186 W
1/28/2024 3:00,531 W,76 W,270 W,185 W
1/28/2024 4:00,560 W,109 W,267 W,184 W
1/28/2024 5:00,787 W,201 W,402 W,184 W
1/28/2024 6:00,774 W,199 W,393 W,182 W
1/28/2024 7:00,745 W,340 W,261 W,144 W
1/28/2024 8:00,414 W,88 W,219 W,107 W
1/28/2024 9:00,415 W,78 W,236 W,101 W
1/28/2024 10:00,528 W,108 W,290 W,130 W
1/28/2024 11:00,"1,276 W",92 W,340 W,844 W
1/28/2024 12:00,767 W,112 W,530 W,125 W
1/28/2024 13:00,505 W,79 W,324 W,102 W
1/28/2024 14:00,604 W,157 W,324 W,123 W
1/28/2024 15:00,561 W,107 W,318 W,136 W
1/28/2024 16:00,570 W,109 W,358 W,103 W
1/28/2024 17:00,768 W,238 W,411 W,119 W
1/28/2024 18:00,679 W,196 W,303 W,180 W
1/28/2024 19:00,719 W,192 W,349 W,178 W
1/28/2024 20:00,623 W,70 W,373 W,180 W
1/28/2024 21:00,535 W,73 W,279 W,183 W
1/28/2024 22:00,"1,188 W",205 W,800 W,183 W
1/28/2024 23:00,757 W,185 W,389 W,183 W
1/29/2024 0:00,797 W,184 W,430 W,183 W
1/29/2024 1:00,682 W,112 W,387 W,183 W
1/29/2024 2:00,844 W,113 W,547 W,184 W
1/29/2024 3:00,972 W,258 W,531 W,183 W
1/29/2024 4:00,610 W,87 W,339 W,184 W
1/29/2024 5:00,855 W,298 W,374 W,183 W
1/29/2024 6:00,539 W,73 W,284 W,182 W
1/29/2024 7:00,516 W,107 W,265 W,144 W
1/29/2024 8:00,549 W,107 W,334 W,108 W
1/29/2024 9:00,"1,277 W",761 W,412 W,104 W
1/29/2024 10:00,"2,303 W",556 W,566 W,"1,181 W"
1/29/2024 11:00,"1,079 W",165 W,418 W,496 W
1/29/2024 12:00,990 W,534 W,328 W,128 W
1/29/2024 13:00,"1,078 W",583 W,394 W,101 W
1/29/2024 14:00,"1,029 W",562 W,354 W,113 W
1/29/2024 15:00,"1,337 W",277 W,932 W,128 W
1/29/2024 16:00,479 W,107 W,269 W,103 W
1/29/2024 17:00,622 W,134 W,371 W,117 W
1/29/2024 18:00,749 W,214 W,354 W,181 W
1/29/2024 19:00,672 W,95 W,396 W,181 W
1/29/2024 20:00,744 W,179 W,386 W,179 W
1/29/2024 21:00,520 W,66 W,271 W,183 W
1/29/2024 22:00,635 W,165 W,287 W,183 W
1/29/2024 23:00,600 W,72 W,343 W,185 W
1/30/2024 0:00,821 W,252 W,384 W,185 W
1/30/2024 1:00,656 W,189 W,283 W,184 W
1/30/2024 2:00,582 W,103 W,294 W,185 W
1/30/2024 3:00,759 W,191 W,383 W,185 W
1/30/2024 4:00,680 W,114 W,382 W,184 W
1/30/2024 5:00,550 W,74 W,292 W,184 W
1/30/2024 6:00,677 W,69 W,426 W,182 W
1/30/2024 7:00,"1,235 W",804 W,282 W,149 W
1/30/2024 8:00,481 W,65 W,301 W,115 W
1/30/2024 9:00,634 W,99 W,435 W,100 W
1/30/2024 10:00,"2,219 W","1,026 W","1,079 W",114 W
1/30/2024 11:00,"1,146 W",283 W,716 W,147 W
1/30/2024 12:00,"2,434 W","1,380 W",945 W,109 W
1/30/2024 13:00,448 W,73 W,274 W,101 W
1/30/2024 14:00,874 W,213 W,520 W,141 W
1/30/2024 15:00,632 W,75 W,430 W,127 W
1/30/2024 16:00,"1,681 W",945 W,594 W,142 W
1/30/2024 17:00,912 W,303 W,464 W,145 W
1/30/2024 18:00,885 W,357 W,348 W,180 W
1/31/2024 7:00,655 W,274 W,271 W,110 W
1/31/2024 8:00,609 W,249 W,251 W,109 W
1/31/2024 9:00,"1,126 W",781 W,242 W,103 W
1/31/2024 10:00,"2,441 W","1,125 W","1,207 W",109 W
1/31/2024 11:00,"4,768 W","3,464 W","1,203 W",101 W
1/31/2024 12:00,"4,888 W","3,554 W","1,211 W",123 W
1/31/2024 13:00,"1,060 W",661 W,266 W,133 W
1/31/2024 14:00,833 W,372 W,326 W,135 W
1/31/2024 15:00,975 W,612 W,261 W,102 W
1/31/2024 16:00,638 W,282 W,252 W,104 W
1/31/2024 17:00,748 W,282 W,346 W,120 W
1/31/2024 18:00,625 W,189 W,256 W,180 W
1/31/2024 19:00,597 W,158 W,259 W,180 W
1/31/2024 20:00,614 W,171 W,261 W,182 W
1/31/2024 21:00,853 W,262 W,408 W,183 W
1/31/2024 22:00,781 W,206 W,391 W,184 W
1/31/2024 23:00,895 W,187 W,524 W,184 W
2/1/2024 0:00,"1,283 W",496 W,605 W,182 W
2/1/2024 1:00,563 W,75 W,304 W,184 W
2/1/2024 2:00,621 W,102 W,335 W,184 W
2/1/2024 3:00,713 W,194 W,334 W,185 W
2/1/2024 4:00,680 W,77 W,419 W,184 W
2/1/2024 5:00,522 W,77 W,262 W,183 W
2/1/2024 6:00,723 W,132 W,408 W,183 W
2/1/2024 7:00,593 W,188 W,261 W,144 W
2/1/2024 8:00,680 W,247 W,308 W,125 W
2/1/2024 9:00,"1,259 W",315 W,833 W,111 W
2/1/2024 10:00,"2,182 W",970 W,"1,104 W",108 W
2/1/2024 11:00,881 W,292 W,473 W,116 W
2/1/2024 12:00,628 W,228 W,297 W,103 W
2/1/2024 13:00,724 W,176 W,446 W,102 W
2/1/2024 14:00,519 W,117 W,300 W,102 W
2/1/2024 15:00,617 W,188 W,326 W,103 W
2/1/2024 16:00,856 W,145 W,586 W,125 W
2/1/2024 17:00,555 W,71 W,345 W,139 W
2/1/2024 18:00,777 W,261 W,327 W,189 W
2/1/2024 19:00,736 W,100 W,452 W,184 W
2/1/2024 20:00,635 W,69 W,379 W,187 W
2/1/2024 21:00,746 W,212 W,346 W,188 W
2/1/2024 22:00,669 W,71 W,408 W,190 W
2/1/2024 23:00,801 W,108 W,502 W,191 W
2/2/2024 0:00,545 W,76 W,278 W,191 W
2/2/2024 1:00,732 W,132 W,408 W,192 W
2/2/2024 2:00,622 W,76 W,355 W,191 W
2/2/2024 3:00,818 W,312 W,315 W,191 W
2/2/2024 4:00,845 W,317 W,337 W,191 W
2/2/2024 5:00,896 W,318 W,387 W,191 W
2/2/2024 6:00,774 W,295 W,292 W,187 W
2/2/2024 7:00,559 W,176 W,236 W,147 W
2/2/2024 8:00,654 W,268 W,268 W,118 W
2/2/2024 9:00,"1,872 W",934 W,828 W,110 W
2/2/2024 10:00,"1,473 W",358 W,"1,070 W",45 W
2/2/2024 11:00,"1,663 W",687 W,865 W,111 W
2/2/2024 12:00,"1,427 W",305 W,"1,014 W",108 W
2/2/2024 13:00,"1,105 W",188 W,809 W,108 W
2/2/2024 14:00,"1,642 W",181 W,327 W,"1,134 W"
2/2/2024 15:00,"1,404 W",234 W,332 W,838 W
2/2/2024 16:00,932 W,432 W,391 W,109 W
2/2/2024 17:00,790 W,312 W,344 W,134 W
2/2/2024 18:00,593 W,116 W,293 W,184 W
2/2/2024 19:00,529 W,75 W,266 W,188 W
2/2/2024 20:00,642 W,104 W,351 W,187 W
2/2/2024 21:00,553 W,70 W,294 W,189 W
2/2/2024 22:00,"1,428 W",960 W,278 W,190 W
2/2/2024 23:00,672 W,188 W,294 W,190 W
2/3/2024 0:00,696 W,213 W,292 W,191 W
2/3/2024 1:00,889 W,304 W,395 W,190 W
2/3/2024 2:00,822 W,285 W,346 W,191 W
2/3/2024 3:00,995 W,421 W,383 W,191 W
2/3/2024 4:00,777 W,203 W,383 W,191 W
2/3/2024 5:00,851 W,291 W,370 W,190 W
2/3/2024 6:00,699 W,221 W,288 W,190 W
2/3/2024 7:00,717 W,279 W,291 W,147 W
2/3/2024 8:00,584 W,176 W,296 W,112 W
2/3/2024 9:00,585 W,196 W,282 W,107 W
2/3/2024 10:00,438 W,75 W,255 W,108 W
2/3/2024 11:00,474 W,69 W,296 W,109 W
2/3/2024 12:00,821 W,395 W,315 W,111 W
2/3/2024 13:00,553 W,182 W,261 W,110 W
2/3/2024 14:00,481 W,103 W,267 W,111 W
2/3/2024 15:00,510 W,132 W,267 W,111 W
2/3/2024 16:00,556 W,104 W,341 W,111 W
2/3/2024 17:00,528 W,73 W,331 W,124 W
2/3/2024 18:00,657 W,103 W,370 W,184 W
2/3/2024 19:00,654 W,205 W,262 W,187 W
2/3/2024 20:00,734 W,207 W,339 W,188 W
2/3/2024 21:00,532 W,70 W,273 W,189 W
2/3/2024 22:00,676 W,107 W,378 W,191 W
2/3/2024 23:00,605 W,73 W,341 W,191 W
2/4/2024 0:00,715 W,216 W,308 W,191 W
2/4/2024 1:00,758 W,164 W,403 W,191 W
2/4/2024 2:00,686 W,204 W,291 W,191 W
2/4/2024 3:00,563 W,77 W,294 W,192 W
2/4/2024 4:00,749 W,189 W,367 W,193 W
2/4/2024 5:00,754 W,200 W,363 W,191 W
2/4/2024 6:00,"1,034 W",551 W,293 W,190 W
2/4/2024 7:00,720 W,207 W,337 W,176 W
2/4/2024 8:00,775 W,317 W,337 W,121 W
2/4/2024 9:00,696 W,194 W,386 W,116 W
2/4/2024 10:00,"2,175 W",637 W,388 W,"1,150 W"
2/4/2024 11:00,"2,423 W",815 W,451 W,"1,157 W"
2/4/2024 12:00,"3,313 W",983 W,"1,149 W","1,181 W"
2/4/2024 13:00,"2,312 W",175 W,"1,308 W",829 W
2/4/2024 14:00,"2,761 W",601 W,"1,239 W",921 W
2/4/2024 15:00,"1,175 W",317 W,652 W,206 W
2/4/2024 16:00,"1,292 W",936 W,253 W,103 W
2/4/2024 17:00,601 W,107 W,374 W,120 W
2/4/2024 18:00,950 W,440 W,330 W,180 W
2/4/2024 19:00,576 W,160 W,238 W,178 W
2/4/2024 20:00,624 W,199 W,246 W,179 W
2/4/2024 21:00,914 W,321 W,411 W,182 W
2/4/2024 22:00,"1,022 W",341 W,498 W,183 W
2/4/2024 23:00,789 W,301 W,304 W,184 W
2/5/2024 0:00,720 W,221 W,315 W,184 W
2/5/2024 1:00,773 W,292 W,297 W,184 W
2/5/2024 2:00,"1,097 W",528 W,385 W,184 W
2/5/2024 3:00,802 W,308 W,308 W,186 W
2/5/2024 4:00,824 W,303 W,337 W,184 W
2/5/2024 5:00,727 W,223 W,321 W,183 W
2/5/2024 6:00,544 W,76 W,287 W,181 W
2/5/2024 7:00,801 W,369 W,287 W,145 W
2/5/2024 8:00,620 W,166 W,341 W,113 W
2/5/2024 9:00,740 W,392 W,248 W,100 W
2/5/2024 10:00,"1,392 W",283 W,292 W,817 W
2/5/2024 11:00,"1,641 W",218 W,349 W,"1,074 W"
2/5/2024 12:00,"1,630 W",192 W,"1,227 W",211 W
2/5/2024 13:00,"2,314 W",684 W,"1,526 W",104 W
2/5/2024 14:00,"1,365 W",633 W,623 W,109 W
2/5/2024 15:00,979 W,305 W,544 W,130 W
2/5/2024 16:00,564 W,180 W,280 W,104 W
2/5/2024 17:00,644 W,180 W,349 W,115 W
2/5/2024 18:00,"1,374 W",858 W,346 W,170 W
2/5/2024 19:00,761 W,269 W,312 W,180 W
2/5/2024 20:00,"1,041 W",477 W,383 W,181 W
2/5/2024 21:00,750 W,274 W,294 W,182 W
2/5/2024 22:00,"1,166 W",526 W,457 W,183 W
2/5/2024 23:00,785 W,242 W,360 W,183 W
2/6/2024 0:00,776 W,227 W,364 W,185 W
2/6/2024 1:00,846 W,333 W,329 W,184 W
2/6/2024 2:00,904 W,314 W,406 W,184 W
2/6/2024 3:00,840 W,353 W,302 W,185 W
2/6/2024 4:00,"1,016 W",432 W,398 W,186 W
2/6/2024 5:00,611 W,83 W,343 W,185 W
2/6/2024 6:00,607 W,110 W,315 W,182 W
2/6/2024 7:00,507 W,75 W,293 W,139 W
2/6/2024 8:00,"1,147 W",772 W,273 W,102 W
2/6/2024 9:00,"1,263 W",408 W,752 W,103 W
2/6/2024 10:00,561 W,112 W,348 W,101 W
2/6/2024 11:00,"1,153 W",567 W,454 W,132 W
2/6/2024 12:00,"1,864 W",565 W,"1,187 W",112 W
2/6/2024 13:00,"1,693 W",584 W,979 W,130 W
2/6/2024 14:00,"1,244 W",616 W,529 W,99 W
2/6/2024 15:00,"1,534 W",437 W,995 W,102 W
2/6/2024 16:00,486 W,105 W,277 W,104 W
2/6/2024 17:00,592 W,207 W,272 W,113 W
2/6/2024 18:00,662 W,178 W,313 W,171 W
2/6/2024 19:00,780 W,280 W,320 W,180 W
2/6/2024 20:00,828 W,322 W,324 W,182 W
2/6/2024 21:00,746 W,207 W,355 W,184 W
2/6/2024 22:00,719 W,220 W,315 W,184 W
2/6/2024 23:00,666 W,184 W,299 W,183 W
2/7/2024 0:00,889 W,189 W,516 W,184 W
2/7/2024 1:00,680 W,190 W,306 W,184 W
2/7/2024 2:00,793 W,298 W,311 W,184 W
2/7/2024 3:00,604 W,82 W,337 W,185 W
2/7/2024 4:00,803 W,313 W,306 W,184 W
2/7/2024 5:00,788 W,232 W,373 W,183 W
2/7/2024 6:00,"1,062 W",202 W,678 W,182 W
2/7/2024 7:00,620 W,205 W,278 W,137 W
2/7/2024 8:00,627 W,179 W,346 W,102 W
2/7/2024 9:00,"1,718 W",756 W,859 W,103 W
2/7/2024 10:00,"1,802 W",189 W,466 W,"1,147 W"
2/7/2024 11:00,"1,600 W",84 W,339 W,"1,177 W"
2/7/2024 12:00,"1,781 W",180 W,335 W,"1,266 W"
2/7/2024 13:00,931 W,78 W,302 W,551 W
2/7/2024 14:00,"1,688 W",786 W,339 W,563 W
2/7/2024 15:00,"1,150 W",265 W,341 W,544 W
2/7/2024 16:00,519 W,137 W,278 W,104 W
2/7/2024 17:00,459 W,75 W,261 W,123 W
2/7/2024 18:00,784 W,107 W,504 W,173 W
2/7/2024 19:00,644 W,180 W,284 W,180 W
2/7/2024 20:00,564 W,103 W,278 W,183 W
2/7/2024 21:00,543 W,68 W,292 W,183 W
2/7/2024 22:00,612 W,97 W,331 W,184 W
2/7/2024 23:00,559 W,72 W,303 W,184 W
2/8/2024 0:00,597 W,105 W,307 W,185 W
2/8/2024 1:00,832 W,310 W,336 W,186 W
2/8/2024 2:00,624 W,112 W,327 W,185 W
2/8/2024 3:00,716 W,208 W,323 W,185 W
2/8/2024 4:00,598 W,110 W,303 W,185 W
2/8/2024 5:00,781 W,302 W,295 W,184 W
2/8/2024 6:00,773 W,294 W,295 W,184 W
2/8/2024 7:00,605 W,276 W,189 W,140 W
2/8/2024 8:00,458 W,177 W,180 W,101 W
2/8/2024 9:00,"1,790 W",953 W,735 W,102 W
2/8/2024 10:00,"2,048 W",670 W,232 W,"1,146 W"
2/8/2024 11:00,"1,194 W",454 W,253 W,487 W
2/8/2024 12:00,"2,076 W",152 W,"1,441 W",483 W
2/8/2024 13:00,"2,804 W",197 W,"1,358 W","1,249 W"
2/8/2024 14:00,"1,863 W",243 W,409 W,"1,211 W"
2/8/2024 15:00,"1,376 W",250 W,604 W,522 W
2/8/2024 16:00,"2,506 W","1,164 W","1,214 W",128 W
2/8/2024 17:00,"2,469 W","1,121 W","1,218 W",130 W
2/8/2024 18:00,633 W,174 W,288 W,171 W
2/8/2024 20:00,493 W,104 W,206 W,183 W
2/8/2024 21:00,667 W,170 W,312 W,185 W
2/8/2024 22:00,711 W,338 W,187 W,186 W
2/8/2024 23:00,568 W,186 W,198 W,184 W
2/9/2024 0:00,887 W,225 W,477 W,185 W
2/9/2024 1:00,566 W,190 W,192 W,184 W
2/9/2024 2:00,492 W,111 W,197 W,184 W
2/9/2024 3:00,453 W,80 W,188 W,185 W
2/9/2024 4:00,637 W,130 W,324 W,183 W
2/9/2024 5:00,545 W,78 W,282 W,185 W
2/9/2024 6:00,558 W,188 W,187 W,183 W
2/9/2024 7:00,638 W,207 W,264 W,167 W
2/9/2024 8:00,659 W,213 W,324 W,122 W
2/9/2024 9:00,"1,541 W","1,008 W",420 W,113 W
2/9/2024 10:00,"1,674 W",166 W,391 W,"1,117 W"
2/9/2024 11:00,"1,109 W",336 W,294 W,479 W
2/9/2024 12:00,"2,530 W",896 W,"1,527 W",107 W
2/9/2024 13:00,954 W,373 W,475 W,106 W
2/9/2024 14:00,813 W,279 W,430 W,104 W
2/9/2024 15:00,500 W,201 W,195 W,104 W
2/9/2024 16:00,545 W,70 W,371 W,104 W
2/9/2024 17:00,418 W,99 W,207 W,112 W
2/9/2024 18:00,447 W,66 W,212 W,169 W
2/9/2024 19:00,448 W,67 W,201 W,180 W
2/9/2024 20:00,595 W,208 W,205 W,182 W
2/9/2024 21:00,548 W,68 W,298 W,182 W
2/9/2024 22:00,618 W,64 W,371 W,183 W
2/9/2024 23:00,472 W,71 W,217 W,184 W
2/10/2024 0:00,874 W,465 W,224 W,185 W
2/10/2024 1:00,494 W,74 W,236 W,184 W
2/10/2024 2:00,592 W,190 W,218 W,184 W
2/10/2024 3:00,477 W,75 W,218 W,184 W
2/10/2024 4:00,686 W,234 W,267 W,185 W
2/10/2024 5:00,753 W,239 W,331 W,183 W
2/10/2024 6:00,785 W,218 W,384 W,183 W
2/10/2024 7:00,665 W,172 W,353 W,140 W
2/10/2024 8:00,606 W,278 W,220 W,108 W
2/10/2024 9:00,590 W,192 W,295 W,103 W
2/10/2024 10:00,854 W,290 W,462 W,102 W
2/10/2024 11:00,580 W,174 W,302 W,104 W
2/10/2024 12:00,480 W,172 W,205 W,103 W
2/10/2024 13:00,491 W,178 W,208 W,105 W
2/10/2024 14:00,716 W,326 W,284 W,106 W
2/10/2024 15:00,602 W,200 W,297 W,105 W
2/10/2024 16:00,587 W,288 W,193 W,106 W
2/10/2024 17:00,527 W,214 W,199 W,114 W
2/10/2024 18:00,630 W,266 W,192 W,172 W
2/10/2024 19:00,698 W,278 W,239 W,181 W
2/10/2024 20:00,617 W,97 W,336 W,184 W
2/10/2024 21:00,649 W,183 W,282 W,184 W
2/10/2024 22:00,615 W,111 W,320 W,184 W
2/10/2024 23:00,636 W,106 W,346 W,184 W
2/11/2024 0:00,600 W,191 W,223 W,186 W
2/11/2024 1:00,535 W,108 W,243 W,184 W
2/11/2024 2:00,656 W,74 W,398 W,184 W
2/11/2024 3:00,519 W,108 W,227 W,184 W
2/11/2024 4:00,894 W,76 W,634 W,184 W
2/11/2024 5:00,707 W,217 W,307 W,183 W
2/11/2024 6:00,"1,011 W",297 W,531 W,183 W
2/11/2024 7:00,"1,040 W",293 W,608 W,139 W
2/11/2024 8:00,618 W,161 W,355 W,102 W
2/11/2024 9:00,"1,278 W",274 W,902 W,102 W
2/11/2024 10:00,"1,211 W",766 W,311 W,134 W
2/11/2024 11:00,"1,267 W",316 W,829 W,122 W
2/11/2024 12:00,"1,751 W",342 W,"1,280 W",129 W
2/11/2024 13:00,"2,042 W",650 W,"1,291 W",101 W
2/11/2024 14:00,"1,601 W",295 W,"1,191 W",115 W
2/11/2024 15:00,461 W,104 W,255 W,102 W
2/11/2024 16:00,374 W,74 W,197 W,103 W
2/11/2024 17:00,415 W,101 W,202 W,112 W
2/11/2024 18:00,610 W,171 W,269 W,170 W
2/11/2024 19:00,805 W,202 W,421 W,182 W
2/11/2024 20:00,562 W,177 W,203 W,182 W
2/11/2024 21:00,611 W,211 W,216 W,184 W
2/11/2024 22:00,948 W,299 W,465 W,184 W
2/11/2024 23:00,699 W,300 W,213 W,186 W
2/12/2024 0:00,803 W,302 W,316 W,185 W
2/12/2024 1:00,789 W,336 W,269 W,184 W
2/12/2024 2:00,815 W,308 W,322 W,185 W
2/12/2024 3:00,767 W,229 W,353 W,185 W
2/12/2024 4:00,707 W,192 W,330 W,185 W
2/12/2024 5:00,635 W,231 W,219 W,185 W
2/12/2024 6:00,946 W,297 W,468 W,181 W
2/12/2024 7:00,730 W,211 W,382 W,137 W
2/12/2024 8:00,480 W,166 W,212 W,102 W
2/12/2024 9:00,702 W,274 W,326 W,102 W
2/12/2024 10:00,"2,020 W",560 W,312 W,"1,148 W"
2/12/2024 11:00,"1,592 W",653 W,824 W,115 W
2/12/2024 12:00,576 W,186 W,264 W,126 W
2/12/2024 13:00,734 W,346 W,256 W,132 W
2/12/2024 14:00,463 W,85 W,250 W,128 W
2/12/2024 15:00,"1,433 W",638 W,649 W,146 W
2/12/2024 16:00,631 W,281 W,246 W,104 W
2/12/2024 17:00,898 W,332 W,452 W,114 W
2/12/2024 18:00,733 W,173 W,388 W,172 W
2/12/2024 19:00,774 W,390 W,202 W,182 W
2/12/2024 20:00,564 W,177 W,205 W,182 W
2/12/2024 21:00,"1,099 W",443 W,474 W,182 W
2/12/2024 22:00,576 W,184 W,209 W,183 W
2/12/2024 23:00,794 W,299 W,312 W,183 W
2/13/2024 0:00,611 W,201 W,224 W,186 W
2/13/2024 1:00,599 W,195 W,220 W,184 W
2/13/2024 2:00,717 W,314 W,219 W,184 W
2/13/2024 3:00,480 W,79 W,218 W,183 W
2/13/2024 4:00,593 W,190 W,220 W,183 W
2/13/2024 5:00,585 W,187 W,215 W,183 W
2/13/2024 6:00,818 W,251 W,384 W,183 W
2/13/2024 7:00,872 W,287 W,455 W,130 W
2/13/2024 8:00,403 W,92 W,209 W,102 W
2/13/2024 9:00,"1,315 W",919 W,294 W,102 W
2/13/2024 10:00,"1,546 W",214 W,"1,232 W",100 W
2/13/2024 11:00,"1,623 W",201 W,"1,321 W",101 W
2/13/2024 12:00,"1,587 W",439 W,731 W,417 W
2/13/2024 13:00,"2,061 W",369 W,"1,276 W",416 W
2/13/2024 14:00,"1,263 W",261 W,585 W,417 W
2/13/2024 15:00,"1,626 W",578 W,634 W,414 W
2/13/2024 16:00,"1,082 W",142 W,524 W,416 W
2/13/2024 17:00,"1,128 W",225 W,481 W,422 W
2/13/2024 18:00,"1,254 W",342 W,457 W,455 W
2/13/2024 19:00,"1,228 W",216 W,546 W,466 W
2/13/2024 20:00,972 W,101 W,405 W,466 W
2/13/2024 21:00,"1,156 W",229 W,460 W,467 W
2/13/2024 22:00,"1,097 W",113 W,515 W,469 W
2/13/2024 23:00,"1,060 W",145 W,448 W,467 W
2/14/2024 0:00,"1,473 W",463 W,542 W,468 W
2/14/2024 1:00,"1,029 W",151 W,411 W,467 W
2/14/2024 2:00,"1,217 W",241 W,508 W,468 W
2/14/2024 3:00,"1,151 W",272 W,410 W,469 W
2/14/2024 4:00,"1,250 W",237 W,544 W,469 W
2/14/2024 5:00,"1,300 W",426 W,406 W,468 W
2/14/2024 6:00,"1,253 W",226 W,560 W,467 W
2/14/2024 7:00,"1,072 W",134 W,494 W,444 W
2/14/2024 8:00,"1,131 W",204 W,502 W,425 W
2/14/2024 9:00,954 W,112 W,423 W,419 W
2/14/2024 10:00,"1,106 W",202 W,489 W,415 W
2/14/2024 11:00,"1,035 W",193 W,427 W,415 W
2/14/2024 12:00,"1,232 W",324 W,492 W,416 W
2/14/2024 13:00,913 W,102 W,395 W,416 W
2/14/2024 14:00,"1,347 W",142 W,788 W,417 W
2/14/2024 15:00,"1,185 W",375 W,394 W,416 W
2/14/2024 16:00,"1,136 W",239 W,481 W,416 W
2/14/2024 17:00,879 W,212 W,419 W,248 W
2/14/2024 18:00,"1,027 W",224 W,512 W,291 W
2/14/2024 19:00,881 W,179 W,404 W,298 W
2/14/2024 20:00,"1,091 W",222 W,573 W,296 W
2/14/2024 21:00,997 W,208 W,490 W,299 W
2/14/2024 22:00,"1,179 W",366 W,514 W,299 W
2/14/2024 23:00,"1,061 W",342 W,418 W,301 W
2/15/2024 0:00,953 W,229 W,422 W,302 W
2/15/2024 1:00,"1,039 W",321 W,418 W,300 W
2/15/2024 2:00,944 W,221 W,422 W,301 W
2/15/2024 3:00,"1,149 W",215 W,633 W,301 W
2/15/2024 4:00,949 W,227 W,421 W,301 W
