Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
2024/1/23 13:00:00,"1,146 W",703 W,339 W,104 W
2024/1/23 14:00:00,"1,147 W",502 W,541 W,104 W
2024/1/23 15:00:00,"1,394 W",197 W,"1,095 W",102 W
2024/1/23 16:00:00,521 W,105 W,313 W,103 W
2024/1/23 17:00:00,681 W,246 W,302 W,133 W
2024/1/23 18:00:00,847 W,346 W,322 W,179 W
2024/1/23 19:00:00,541 W,98 W,264 W,179 W
2024/1/23 20:00:00,702 W,117 W,403 W,182 W
2024/1/23 21:00:00,626 W,182 W,262 W,182 W
2024/1/23 22:00:00,738 W,291 W,265 W,182 W
2024/1/23 23:00:00,593 W,72 W,337 W,184 W
2024/1/24 0:00:00,544 W,72 W,288 W,184 W
2024/1/24 1:00:00,693 W,224 W,285 W,184 W
2024/1/24 2:00:00,"1,010 W",216 W,610 W,184 W
2024/1/24 3:00:00,608 W,137 W,286 W,185 W
2024/1/24 4:00:00,829 W,358 W,288 W,183 W
2024/1/24 5:00:00,642 W,150 W,308 W,184 W
2024/1/24 6:00:00,825 W,313 W,331 W,181 W
2024/1/24 7:00:00,576 W,88 W,342 W,146 W
2024/1/24 8:00:00,643 W,271 W,262 W,110 W
2024/1/24 9:00:00,"4,692 W",756 W,826 W,"3,110 W"
2024/1/24 10:00:00,"1,977 W",529 W,320 W,"1,128 W"
2024/1/24 11:00:00,"2,273 W",682 W,348 W,"1,243 W"
2024/1/24 12:00:00,"1,131 W",138 W,489 W,504 W
2024/1/24 13:00:00,"3,042 W",141 W,609 W,"2,292 W"
2024/1/24 14:00:00,"2,130 W",297 W,651 W,"1,182 W"
2024/1/24 15:00:00,"1,934 W",307 W,492 W,"1,135 W"
2024/1/24 16:00:00,811 W,312 W,395 W,104 W
2024/1/24 17:00:00,"1,102 W",339 W,637 W,126 W
2024/1/24 18:00:00,807 W,257 W,370 W,180 W
2024/1/24 19:00:00,657 W,231 W,245 W,181 W
2024/1/24 20:00:00,717 W,286 W,250 W,181 W
2024/1/24 21:00:00,550 W,106 W,262 W,182 W
2024/1/24 22:00:00,645 W,190 W,272 W,183 W
2024/1/24 23:00:00,"1,100 W",327 W,589 W,184 W
2024/1/25 0:00:00,780 W,212 W,385 W,183 W
2024/1/25 1:00:00,546 W,79 W,284 W,183 W
2024/1/25 2:00:00,804 W,319 W,301 W,184 W
2024/1/25 3:00:00,764 W,202 W,378 W,184 W
2024/1/25 4:00:00,752 W,201 W,367 W,184 W
2024/1/25 5:00:00,"1,081 W",333 W,565 W,183 W
2024/1/25 6:00:00,642 W,186 W,274 W,182 W
2024/1/25 7:00:00,831 W,390 W,297 W,144 W
2024/1/25 8:00:00,763 W,411 W,241 W,111 W
2024/1/25 9:00:00,"1,222 W",263 W,856 W,103 W
2024/1/25 10:00:00,"1,456 W",342 W,280 W,834 W
2024/1/25 11:00:00,"2,557 W",308 W,"1,400 W",849 W
2024/1/25 12:00:00,"2,381 W",612 W,"1,277 W",492 W
2024/1/25 13:00:00,"1,332 W",315 W,517 W,500 W
2024/1/25 14:00:00,"2,134 W",963 W,327 W,844 W
2024/1/25 15:00:00,"1,682 W",356 W,506 W,820 W
2024/1/25 16:00:00,563 W,198 W,262 W,103 W
2024/1/25 17:00:00,725 W,291 W,314 W,120 W
2024/1/25 18:00:00,751 W,191 W,382 W,178 W
2024/1/25 19:00:00,658 W,158 W,321 W,179 W
2024/1/25 20:00:00,596 W,163 W,252 W,181 W
2024/1/25 21:00:00,867 W,280 W,405 W,182 W
2024/1/25 22:00:00,696 W,209 W,303 W,184 W
2024/1/25 23:00:00,844 W,378 W,282 W,184 W
2024/1/26 0:00:00,674 W,213 W,277 W,184 W
2024/1/26 1:00:00,"1,047 W",526 W,337 W,184 W
2024/1/26 2:00:00,717 W,188 W,345 W,184 W
2024/1/26 3:00:00,996 W,530 W,282 W,184 W
2024/1/26 4:00:00,789 W,177 W,429 W,183 W
2024/1/26 5:00:00,934 W,281 W,470 W,183 W
2024/1/26 6:00:00,804 W,176 W,446 W,182 W
2024/1/26 7:00:00,"1,016 W",332 W,541 W,143 W
2024/1/26 8:00:00,547 W,171 W,263 W,113 W
2024/1/26 9:00:00,"1,325 W",848 W,373 W,104 W
2024/1/26 10:00:00,"2,813 W",666 W,"1,245 W",902 W
2024/1/26 11:00:00,"1,977 W",186 W,703 W,"1,088 W"
2024/1/26 12:00:00,"3,950 W",420 W,626 W,"2,904 W"
2024/1/26 13:00:00,"2,242 W",759 W,352 W,"1,131 W"
2024/1/26 14:00:00,"1,780 W",268 W,415 W,"1,097 W"
2024/1/26 15:00:00,"1,527 W",651 W,389 W,487 W
2024/1/26 16:00:00,991 W,610 W,277 W,104 W
2024/1/26 17:00:00,854 W,301 W,433 W,120 W
2024/1/26 18:00:00,741 W,162 W,399 W,180 W
2024/1/26 19:00:00,663 W,164 W,320 W,179 W
2024/1/26 20:00:00,618 W,164 W,272 W,182 W
2024/1/26 21:00:00,702 W,207 W,312 W,183 W
2024/1/26 22:00:00,661 W,179 W,298 W,184 W
2024/1/26 23:00:00,787 W,250 W,353 W,184 W
2024/1/27 0:00:00,776 W,300 W,292 W,184 W
2024/1/27 1:00:00,675 W,187 W,302 W,186 W
2024/1/27 2:00:00,558 W,75 W,298 W,185 W
2024/1/27 3:00:00,663 W,76 W,402 W,185 W
2024/1/27 4:00:00,764 W,118 W,461 W,185 W
2024/1/27 5:00:00,695 W,79 W,432 W,184 W
2024/1/27 6:00:00,"1,171 W",387 W,603 W,181 W
2024/1/27 7:00:00,485 W,70 W,271 W,144 W
2024/1/27 8:00:00,"1,081 W",400 W,569 W,112 W
2024/1/27 9:00:00,571 W,195 W,275 W,101 W
2024/1/27 10:00:00,533 W,170 W,260 W,103 W
2024/1/27 11:00:00,654 W,169 W,380 W,105 W
2024/1/27 16:00:00,"1,547 W",824 W,602 W,121 W
2024/1/27 17:00:00,"1,195 W",446 W,624 W,125 W
2024/1/27 18:00:00,822 W,281 W,360 W,181 W
2024/1/27 19:00:00,680 W,216 W,283 W,181 W
2024/1/27 20:00:00,482 W,67 W,232 W,183 W
2024/1/27 21:00:00,814 W,198 W,432 W,184 W
2024/1/27 22:00:00,531 W,69 W,279 W,183 W
2024/1/27 23:00:00,626 W,71 W,372 W,183 W
2024/1/28 0:00:00,502 W,72 W,246 W,184 W
2024/1/28 1:00:00,789 W,233 W,371 W,185 W
2024/1/28 2:00:00,702 W,76 W,440 W,186 W
2024/1/28 3:00:00,531 W,76 W,270 W,185 W
2024/1/28 4:00:00,560 W,109 W,267 W,184 W
2024/1/28 5:00:00,787 W,201 W,402 W,184 W
2024/1/28 6:00:00,774 W,199 W,393 W,182 W
2024/1/28 7:00:00,745 W,340 W,261 W,144 W
2024/1/28 8:00:00,414 W,88 W,219 W,107 W
2024/1/28 9:00:00,415 W,78 W,236 W,101 W
2024/1/28 10:00:00,528 W,108 W,290 W,130 W
2024/1/28 11:00:00,"1,276 W",92 W,340 W,844 W
2024/1/28 12:00:00,767 W,112 W,530 W,125 W
2024/1/28 13:00:00,505 W,79 W,324 W,102 W
2024/1/28 14:00:00,604 W,157 W,324 W,123 W
2024/1/28 15:00:00,561 W,107 W,318 W,136 W
2024/1/28 16:00:00,570 W,109 W,358 W,103 W
2024/1/28 17:00:00,768 W,238 W,411 W,119 W
2024/1/28 18:00:00,679 W,196 W,303 W,180 W
2024/1/28 19:00:00,719 W,192 W,349 W,178 W
2024/1/28 20:00:00,623 W,70 W,373 W,180 W
2024/1/28 21:00:00,535 W,73 W,279 W,183 W
2024/1/28 22:00:00,"1,188 W",205 W,800 W,183 W
2024/1/28 23:00:00,757 W,185 W,389 W,183 W
2024/1/29 0:00:00,797 W,184 W,430 W,183 W
2024/1/29 1:00:00,682 W,112 W,387 W,183 W
2024/1/29 2:00:00,844 W,113 W,547 W,184 W
2024/1/29 3:00:00,972 W,258 W,531 W,183 W
2024/1/29 4:00:00,610 W,87 W,339 W,184 W
2024/1/29 5:00:00,855 W,298 W,374 W,183 W
2024/1/29 6:00:00,539 W,73 W,284 W,182 W
2024/1/29 7:00:00,516 W,107 W,265 W,144 W
2024/1/29 8:00:00,549 W,107 W,334 W,108 W
2024/1/29 9:00:00,"1,277 W",761 W,412 W,104 W
2024/1/29 10:00:00,"2,303 W",556 W,566 W,"1,181 W"
2024/1/29 11:00:00,"1,079 W",165 W,418 W,496 W
2024/1/29 12:00:00,990 W,534 W,328 W,128 W
2024/1/29 13:00:00,"1,078 W",583 W,394 W,101 W
2024/1/29 14:00:00,"1,029 W",562 W,354 W,113 W
2024/1/29 15:00:00,"1,337 W",277 W,932 W,128 W
2024/1/29 16:00:00,479 W,107 W,269 W,103 W
2024/1/29 17:00:00,622 W,134 W,371 W,117 W
2024/1/29 18:00:00,749 W,214 W,354 W,181 W
2024/1/29 19:00:00,672 W,95 W,396 W,181 W
2024/1/29 20:00:00,744 W,179 W,386 W,179 W
2024/1/29 21:00:00,520 W,66 W,271 W,183 W
2024/1/29 22:00:00,635 W,165 W,287 W,183 W
2024/1/29 23:00:00,600 W,72 W,343 W,185 W
2024/1/30 0:00:00,821 W,252 W,384 W,185 W
2024/1/30 1:00:00,656 W,189 W,283 W,184 W
2024/1/30 2:00:00,582 W,103 W,294 W,185 W
2024/1/30 3:00:00,759 W,191 W,383 W,185 W
2024/1/30 4:00:00,680 W,114 W,382 W,184 W
2024/1/30 5:00:00,550 W,74 W,292 W,184 W
2024/1/30 6:00:00,677 W,69 W,426 W,182 W
2024/1/30 7:00:00,"1,235 W",804 W,282 W,149 W
2024/1/30 8:00:00,481 W,65 W,301 W,115 W
2024/1/30 9:00:00,634 W,99 W,435 W,100 W
2024/1/30 10:00:00,"2,219 W","1,026 W","1,079 W",114 W
2024/1/30 11:00:00,"1,146 W",283 W,716 W,147 W
2024/1/30 12:00:00,"2,434 W","1,380 W",945 W,109 W
2024/1/30 13:00:00,448 W,73 W,274 W,101 W
2024/1/30 14:00:00,874 W,213 W,520 W,141 W
2024/1/30 15:00:00,632 W,75 W,430 W,127 W
2024/1/30 16:00:00,"1,681 W",945 W,594 W,142 W
2024/1/30 17:00:00,912 W,303 W,464 W,145 W
2024/1/30 18:00:00,885 W,357 W,348 W,180 W
2024/1/31 7:00:00,655 W,274 W,271 W,110 W
2024/1/31 8:00:00,609 W,249 W,251 W,109 W
2024/1/31 9:00:00,"1,126 W",781 W,242 W,103 W
2024/1/31 10:00:00,"2,441 W","1,125 W","1,207 W",109 W
2024/1/31 11:00:00,"4,768 W","3,464 W","1,203 W",101 W
2024/1/31 12:00:00,"4,888 W","3,554 W","1,211 W",123 W
2024/1/31 13:00:00,"1,060 W",661 W,266 W,133 W
2024/1/31 14:00:00,833 W,372 W,326 W,135 W
2024/1/31 15:00:00,975 W,612 W,261 W,102 W
2024/1/31 16:00:00,638 W,282 W,252 W,104 W
2024/1/31 17:00:00,748 W,282 W,346 W,120 W
2024/1/31 18:00:00,625 W,189 W,256 W,180 W
2024/1/31 19:00:00,597 W,158 W,259 W,180 W
2024/1/31 20:00:00,614 W,171 W,261 W,182 W
2024/1/31 21:00:00,853 W,262 W,408 W,183 W
2024/1/31 22:00:00,781 W,206 W,391 W,184 W
2024/1/31 23:00:00,895 W,187 W,524 W,184 W
2024/2/1 0:00:00,"1,283 W",496 W,605 W,182 W
2024/2/1 1:00:00,563 W,75 W,304 W,184 W
2024/2/1 2:00:00,621 W,102 W,335 W,184 W
2024/2/1 3:00:00,713 W,194 W,334 W,185 W
2024/2/1 4:00:00,680 W,77 W,419 W,184 W
2024/2/1 5:00:00,522 W,77 W,262 W,183 W
2024/2/1 6:00:00,723 W,132 W,408 W,183 W
2024/2/1 7:00:00,593 W,188 W,261 W,144 W
2024/2/1 8:00:00,680 W,247 W,308 W,125 W
2024/2/1 9:00:00,"1,259 W",315 W,833 W,111 W
2024/2/1 10:00:00,"2,182 W",970 W,"1,104 W",108 W
2024/2/1 11:00:00,881 W,292 W,473 W,116 W
2024/2/1 12:00:00,628 W,228 W,297 W,103 W
2024/2/1 13:00:00,724 W,176 W,446 W,102 W
2024/2/1 14:00:00,519 W,117 W,300 W,102 W
2024/2/1 15:00:00,617 W,188 W,326 W,103 W
2024/2/1 16:00:00,856 W,145 W,586 W,125 W
2024/2/1 17:00:00,555 W,71 W,345 W,139 W
2024/2/1 18:00:00,777 W,261 W,327 W,189 W
2024/2/1 19:00:00,736 W,100 W,452 W,184 W
2024/2/1 20:00:00,635 W,69 W,379 W,187 W
2024/2/1 21:00:00,746 W,212 W,346 W,188 W
2024/2/1 22:00:00,669 W,71 W,408 W,190 W
2024/2/1 23:00:00,801 W,108 W,502 W,191 W
2024/2/2 0:00:00,545 W,76 W,278 W,191 W
2024/2/2 1:00:00,732 W,132 W,408 W,192 W
2024/2/2 2:00:00,622 W,76 W,355 W,191 W
2024/2/2 3:00:00,818 W,312 W,315 W,191 W
2024/2/2 4:00:00,845 W,317 W,337 W,191 W
2024/2/2 5:00:00,896 W,318 W,387 W,191 W
2024/2/2 6:00:00,774 W,295 W,292 W,187 W
2024/2/2 7:00:00,559 W,176 W,236 W,147 W
2024/2/2 8:00:00,654 W,268 W,268 W,118 W
2024/2/2 9:00:00,"1,872 W",934 W,828 W,110 W
2024/2/2 10:00:00,"1,473 W",358 W,"1,070 W",45 W
2024/2/2 11:00:00,"1,663 W",687 W,865 W,111 W
2024/2/2 12:00:00,"1,427 W",305 W,"1,014 W",108 W
2024/2/2 13:00:00,"1,105 W",188 W,809 W,108 W
2024/2/2 14:00:00,"1,642 W",181 W,327 W,"1,134 W"
2024/2/2 15:00:00,"1,404 W",234 W,332 W,838 W
2024/2/2 16:00:00,932 W,432 W,391 W,109 W
2024/2/2 17:00:00,790 W,312 W,344 W,134 W
2024/2/2 18:00:00,593 W,116 W,293 W,184 W
2024/2/2 19:00:00,529 W,75 W,266 W,188 W
2024/2/2 20:00:00,642 W,104 W,351 W,187 W
2024/2/2 21:00:00,553 W,70 W,294 W,189 W
2024/2/2 22:00:00,"1,428 W",960 W,278 W,190 W
2024/2/2 23:00:00,672 W,188 W,294 W,190 W
2024/2/3 0:00:00,696 W,213 W,292 W,191 W
2024/2/3 1:00:00,889 W,304 W,395 W,190 W
2024/2/3 2:00:00,822 W,285 W,346 W,191 W
2024/2/3 3:00:00,995 W,421 W,383 W,191 W
2024/2/3 4:00:00,777 W,203 W,383 W,191 W
2024/2/3 5:00:00,851 W,291 W,370 W,190 W
2024/2/3 6:00:00,699 W,221 W,288 W,190 W
2024/2/3 7:00:00,717 W,279 W,291 W,147 W
2024/2/3 8:00:00,584 W,176 W,296 W,112 W
2024/2/3 9:00:00,585 W,196 W,282 W,107 W
2024/2/3 10:00:00,438 W,75 W,255 W,108 W
2024/2/3 11:00:00,474 W,69 W,296 W,109 W
2024/2/3 12:00:00,821 W,395 W,315 W,111 W
2024/2/3 13:00:00,553 W,182 W,261 W,110 W
2024/2/3 14:00:00,481 W,103 W,267 W,111 W
2024/2/3 15:00:00,510 W,132 W,267 W,111 W
2024/2/3 16:00:00,556 W,104 W,341 W,111 W
2024/2/3 17:00:00,528 W,73 W,331 W,124 W
2024/2/3 18:00:00,657 W,103 W,370 W,184 W
2024/2/3 19:00:00,654 W,205 W,262 W,187 W
2024/2/3 20:00:00,734 W,207 W,339 W,188 W
2024/2/3 21:00:00,532 W,70 W,273 W,189 W
2024/2/3 22:00:00,676 W,107 W,378 W,191 W
2024/2/3 23:00:00,605 W,73 W,341 W,191 W
2024/2/4 0:00:00,715 W,216 W,308 W,191 W
2024/2/4 1:00:00,758 W,164 W,403 W,191 W
2024/2/4 2:00:00,686 W,204 W,291 W,191 W
2024/2/4 3:00:00,563 W,77 W,294 W,192 W
2024/2/4 4:00:00,749 W,189 W,367 W,193 W
2024/2/4 5:00:00,754 W,200 W,363 W,191 W
2024/2/4 6:00:00,"1,034 W",551 W,293 W,190 W
2024/2/4 7:00:00,720 W,207 W,337 W,176 W
2024/2/4 8:00:00,775 W,317 W,337 W,121 W
2024/2/4 9:00:00,696 W,194 W,386 W,116 W
2024/2/4 10:00:00,"2,175 W",637 W,388 W,"1,150 W"
2024/2/4 11:00:00,"2,423 W",815 W,451 W,"1,157 W"
2024/2/4 12:00:00,"3,313 W",983 W,"1,149 W","1,181 W"
2024/2/4 13:00:00,"2,312 W",175 W,"1,308 W",829 W
2024/2/4 14:00:00,"2,761 W",601 W,"1,239 W",921 W
2024/2/4 15:00:00,"1,175 W",317 W,652 W,206 W
2024/2/4 16:00:00,"1,292 W",936 W,253 W,103 W
2024/2/4 17:00:00,601 W,107 W,374 W,120 W
2024/2/4 18:00:00,950 W,440 W,330 W,180 W
2024/2/4 19:00:00,576 W,160 W,238 W,178 W
2024/2/4 20:00:00,624 W,199 W,246 W,179 W
2024/2/4 21:00:00,914 W,321 W,411 W,182 W
2024/2/4 22:00:00,"1,022 W",341 W,498 W,183 W
2024/2/4 23:00:00,789 W,301 W,304 W,184 W
2024/2/5 0:00:00,720 W,221 W,315 W,184 W
2024/2/5 1:00:00,773 W,292 W,297 W,184 W
2024/2/5 2:00:00,"1,097 W",528 W,385 W,184 W
2024/2/5 3:00:00,802 W,308 W,308 W,186 W
2024/2/5 4:00:00,824 W,303 W,337 W,184 W
2024/2/5 5:00:00,727 W,223 W,321 W,183 W
2024/2/5 6:00:00,544 W,76 W,287 W,181 W
2024/2/5 7:00:00,801 W,369 W,287 W,145 W
2024/2/5 8:00:00,620 W,166 W,341 W,113 W
2024/2/5 9:00:00,740 W,392 W,248 W,100 W
2024/2/5 10:00:00,"1,392 W",283 W,292 W,817 W
2024/2/5 11:00:00,"1,641 W",218 W,349 W,"1,074 W"
2024/2/5 12:00:00,"1,630 W",192 W,"1,227 W",211 W
2024/2/5 13:00:00,"2,314 W",684 W,"1,526 W",104 W
2024/2/5 14:00:00,"1,365 W",633 W,623 W,109 W
2024/2/5 15:00:00,979 W,305 W,544 W,130 W
2024/2/5 16:00:00,564 W,180 W,280 W,104 W
2024/2/5 17:00:00,644 W,180 W,349 W,115 W
2024/2/5 18:00:00,"1,374 W",858 W,346 W,170 W
2024/2/5 19:00:00,761 W,269 W,312 W,180 W
2024/2/5 20:00:00,"1,041 W",477 W,383 W,181 W
2024/2/5 21:00:00,750 W,274 W,294 W,182 W
2024/2/5 22:00:00,"1,166 W",526 W,457 W,183 W
2024/2/5 23:00:00,785 W,242 W,360 W,183 W
2024/2/6 0:00:00,776 W,227 W,364 W,185 W
2024/2/6 1:00:00,846 W,333 W,329 W,184 W
2024/2/6 2:00:00,904 W,314 W,406 W,184 W
2024/2/6 3:00:00,840 W,353 W,302 W,185 W
2024/2/6 4:00:00,"1,016 W",432 W,398 W,186 W
2024/2/6 5:00:00,611 W,83 W,343 W,185 W
2024/2/6 6:00:00,607 W,110 W,315 W,182 W
2024/2/6 7:00:00,507 W,75 W,293 W,139 W
2024/2/6 8:00:00,"1,147 W",772 W,273 W,102 W
2024/2/6 9:00:00,"1,263 W",408 W,752 W,103 W
2024/2/6 10:00:00,561 W,112 W,348 W,101 W
2024/2/6 11:00:00,"1,153 W",567 W,454 W,132 W
2024/2/6 12:00:00,"1,864 W",565 W,"1,187 W",112 W
2024/2/6 13:00:00,"1,693 W",584 W,979 W,130 W
2024/2/6 14:00:00,"1,244 W",616 W,529 W,99 W
2024/2/6 15:00:00,"1,534 W",437 W,995 W,102 W
2024/2/6 16:00:00,486 W,105 W,277 W,104 W
2024/2/6 17:00:00,592 W,207 W,272 W,113 W
2024/2/6 18:00:00,662 W,178 W,313 W,171 W
2024/2/6 19:00:00,780 W,280 W,320 W,180 W
2024/2/6 20:00:00,828 W,322 W,324 W,182 W
2024/2/6 21:00:00,746 W,207 W,355 W,184 W
2024/2/6 22:00:00,719 W,220 W,315 W,184 W
2024/2/6 23:00:00,666 W,184 W,299 W,183 W
2024/2/7 0:00:00,889 W,189 W,516 W,184 W
2024/2/7 1:00:00,680 W,190 W,306 W,184 W
2024/2/7 2:00:00,793 W,298 W,311 W,184 W
2024/2/7 3:00:00,604 W,82 W,337 W,185 W
2024/2/7 4:00:00,803 W,313 W,306 W,184 W
2024/2/7 5:00:00,788 W,232 W,373 W,183 W
2024/2/7 6:00:00,"1,062 W",202 W,678 W,182 W
2024/2/7 7:00:00,620 W,205 W,278 W,137 W
2024/2/7 8:00:00,627 W,179 W,346 W,102 W
2024/2/7 9:00:00,"1,718 W",756 W,859 W,103 W
2024/2/7 10:00:00,"1,802 W",189 W,466 W,"1,147 W"
2024/2/7 11:00:00,"1,600 W",84 W,339 W,"1,177 W"
2024/2/7 12:00:00,"1,781 W",180 W,335 W,"1,266 W"
2024/2/7 13:00:00,931 W,78 W,302 W,551 W
2024/2/7 14:00:00,"1,688 W",786 W,339 W,563 W
2024/2/7 15:00:00,"1,150 W",265 W,341 W,544 W
2024/2/7 16:00:00,519 W,137 W,278 W,104 W
2024/2/7 17:00:00,459 W,75 W,261 W,123 W
2024/2/7 18:00:00,784 W,107 W,504 W,173 W
2024/2/7 19:00:00,644 W,180 W,284 W,180 W
2024/2/7 20:00:00,564 W,103 W,278 W,183 W
2024/2/7 21:00:00,543 W,68 W,292 W,183 W
2024/2/7 22:00:00,612 W,97 W,331 W,184 W
2024/2/7 23:00:00,559 W,72 W,303 W,184 W
2024/2/8 0:00:00,597 W,105 W,307 W,185 W
2024/2/8 1:00:00,832 W,310 W,336 W,186 W
2024/2/8 2:00:00,624 W,112 W,327 W,185 W
2024/2/8 3:00:00,716 W,208 W,323 W,185 W
2024/2/8 4:00:00,598 W,110 W,303 W,185 W
2024/2/8 5:00:00,781 W,302 W,295 W,184 W
2024/2/8 6:00:00,773 W,294 W,295 W,184 W
2024/2/8 7:00:00,605 W,276 W,189 W,140 W
2024/2/8 8:00:00,458 W,177 W,180 W,101 W
2024/2/8 9:00:00,"1,790 W",953 W,735 W,102 W
2024/2/8 10:00:00,"2,048 W",670 W,232 W,"1,146 W"
2024/2/8 11:00:00,"1,194 W",454 W,253 W,487 W
2024/2/8 12:00:00,"2,076 W",152 W,"1,441 W",483 W
2024/2/8 13:00:00,"2,804 W",197 W,"1,358 W","1,249 W"
2024/2/8 14:00:00,"1,863 W",243 W,409 W,"1,211 W"
2024/2/8 15:00:00,"1,376 W",250 W,604 W,522 W
2024/2/8 16:00:00,"2,506 W","1,164 W","1,214 W",128 W
2024/2/8 17:00:00,"2,469 W","1,121 W","1,218 W",130 W
2024/2/8 18:00:00,633 W,174 W,288 W,171 W
2024/2/8 20:00:00,493 W,104 W,206 W,183 W
2024/2/8 21:00:00,667 W,170 W,312 W,185 W
2024/2/8 22:00:00,711 W,338 W,187 W,186 W
2024/2/8 23:00:00,568 W,186 W,198 W,184 W
2024/2/9 0:00:00,887 W,225 W,477 W,185 W
2024/2/9 1:00:00,566 W,190 W,192 W,184 W
2024/2/9 2:00:00,492 W,111 W,197 W,184 W
2024/2/9 3:00:00,453 W,80 W,188 W,185 W
2024/2/9 4:00:00,637 W,130 W,324 W,183 W
2024/2/9 5:00:00,545 W,78 W,282 W,185 W
2024/2/9 6:00:00,558 W,188 W,187 W,183 W
2024/2/9 7:00:00,638 W,207 W,264 W,167 W
2024/2/9 8:00:00,659 W,213 W,324 W,122 W
2024/2/9 9:00:00,"1,541 W","1,008 W",420 W,113 W
2024/2/9 10:00:00,"1,674 W",166 W,391 W,"1,117 W"
2024/2/9 11:00:00,"1,109 W",336 W,294 W,479 W
2024/2/9 12:00:00,"2,530 W",896 W,"1,527 W",107 W
2024/2/9 13:00:00,954 W,373 W,475 W,106 W
2024/2/9 14:00:00,813 W,279 W,430 W,104 W
2024/2/9 15:00:00,500 W,201 W,195 W,104 W
2024/2/9 16:00:00,545 W,70 W,371 W,104 W
2024/2/9 17:00:00,418 W,99 W,207 W,112 W
2024/2/9 18:00:00,447 W,66 W,212 W,169 W
2024/2/9 19:00:00,448 W,67 W,201 W,180 W
2024/2/9 20:00:00,595 W,208 W,205 W,182 W
2024/2/9 21:00:00,548 W,68 W,298 W,182 W
2024/2/9 22:00:00,618 W,64 W,371 W,183 W
2024/2/9 23:00:00,472 W,71 W,217 W,184 W
2024/2/10 0:00:00,874 W,465 W,224 W,185 W
2024/2/10 1:00:00,494 W,74 W,236 W,184 W
2024/2/10 2:00:00,592 W,190 W,218 W,184 W
2024/2/10 3:00:00,477 W,75 W,218 W,184 W
2024/2/10 4:00:00,686 W,234 W,267 W,185 W
2024/2/10 5:00:00,753 W,239 W,331 W,183 W
2024/2/10 6:00:00,785 W,218 W,384 W,183 W
2024/2/10 7:00:00,665 W,172 W,353 W,140 W
2024/2/10 8:00:00,606 W,278 W,220 W,108 W
2024/2/10 9:00:00,590 W,192 W,295 W,103 W
2024/2/10 10:00:00,854 W,290 W,462 W,102 W
2024/2/10 11:00:00,580 W,174 W,302 W,104 W
2024/2/10 12:00:00,480 W,172 W,205 W,103 W
2024/2/10 13:00:00,491 W,178 W,208 W,105 W
2024/2/10 14:00:00,716 W,326 W,284 W,106 W
2024/2/10 15:00:00,602 W,200 W,297 W,105 W
2024/2/10 16:00:00,587 W,288 W,193 W,106 W
2024/2/10 17:00:00,527 W,214 W,199 W,114 W
2024/2/10 18:00:00,630 W,266 W,192 W,172 W
2024/2/10 19:00:00,698 W,278 W,239 W,181 W
2024/2/10 20:00:00,617 W,97 W,336 W,184 W
2024/2/10 21:00:00,649 W,183 W,282 W,184 W
2024/2/10 22:00:00,615 W,111 W,320 W,184 W
2024/2/10 23:00:00,636 W,106 W,346 W,184 W
2024/2/11 0:00:00,600 W,191 W,223 W,186 W
2024/2/11 1:00:00,535 W,108 W,243 W,184 W
2024/2/11 2:00:00,656 W,74 W,398 W,184 W
2024/2/11 3:00:00,519 W,108 W,227 W,184 W
2024/2/11 4:00:00,894 W,76 W,634 W,184 W
2024/2/11 5:00:00,707 W,217 W,307 W,183 W
2024/2/11 6:00:00,"1,011 W",297 W,531 W,183 W
2024/2/11 7:00:00,"1,040 W",293 W,608 W,139 W
2024/2/11 8:00:00,618 W,161 W,355 W,102 W
2024/2/11 9:00:00,"1,278 W",274 W,902 W,102 W
2024/2/11 10:00:00,"1,211 W",766 W,311 W,134 W
2024/2/11 11:00:00,"1,267 W",316 W,829 W,122 W
2024/2/11 12:00:00,"1,751 W",342 W,"1,280 W",129 W
2024/2/11 13:00:00,"2,042 W",650 W,"1,291 W",101 W
2024/2/11 14:00:00,"1,601 W",295 W,"1,191 W",115 W
2024/2/11 15:00:00,461 W,104 W,255 W,102 W
2024/2/11 16:00:00,374 W,74 W,197 W,103 W
2024/2/11 17:00:00,415 W,101 W,202 W,112 W
2024/2/11 18:00:00,610 W,171 W,269 W,170 W
2024/2/11 19:00:00,805 W,202 W,421 W,182 W
2024/2/11 20:00:00,562 W,177 W,203 W,182 W
2024/2/11 21:00:00,611 W,211 W,216 W,184 W
2024/2/11 22:00:00,948 W,299 W,465 W,184 W
2024/2/11 23:00:00,699 W,300 W,213 W,186 W
2024/2/12 0:00:00,803 W,302 W,316 W,185 W
2024/2/12 1:00:00,789 W,336 W,269 W,184 W
2024/2/12 2:00:00,815 W,308 W,322 W,185 W
2024/2/12 3:00:00,767 W,229 W,353 W,185 W
2024/2/12 4:00:00,707 W,192 W,330 W,185 W
2024/2/12 5:00:00,635 W,231 W,219 W,185 W
2024/2/12 6:00:00,946 W,297 W,468 W,181 W
2024/2/12 7:00:00,730 W,211 W,382 W,137 W
2024/2/12 8:00:00,480 W,166 W,212 W,102 W
2024/2/12 9:00:00,702 W,274 W,326 W,102 W
2024/2/12 10:00:00,"2,020 W",560 W,312 W,"1,148 W"
2024/2/12 11:00:00,"1,592 W",653 W,824 W,115 W
2024/2/12 12:00:00,576 W,186 W,264 W,126 W
