Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
2024/6/14 18:00:00,"4,373 W",552 W,394 W,"3,427 W"
2024/6/14 19:00:00,"4,495 W",480 W,390 W,"3,625 W"
2024/6/14 20:00:00,"4,089 W",481 W,389 W,"3,219 W"
2024/6/14 21:00:00,"1,502 W",484 W,387 W,631 W
2024/6/14 22:00:00,"1,524 W",492 W,397 W,635 W
2024/6/14 23:00:00,"1,515 W",489 W,396 W,630 W
2024/6/15 0:00:00,"1,561 W",539 W,394 W,628 W
2024/6/15 1:00:00,"1,563 W",540 W,394 W,629 W
2024/6/15 2:00:00,"1,558 W",539 W,391 W,628 W
2024/6/15 3:00:00,"1,609 W",547 W,418 W,644 W
2024/6/15 4:00:00,"1,607 W",548 W,419 W,640 W
2024/6/15 5:00:00,"1,537 W",540 W,545 W,452 W
2024/6/15 6:00:00,"1,418 W",531 W,466 W,421 W
2024/6/15 7:00:00,"1,308 W",525 W,370 W,413 W
2024/6/15 8:00:00,"4,324 W",526 W,362 W,"3,436 W"
2024/6/15 9:00:00,"5,060 W",770 W,391 W,"3,899 W"
2024/6/15 10:00:00,"4,190 W",756 W,358 W,"3,076 W"
2024/6/15 11:00:00,"4,320 W",751 W,489 W,"3,080 W"
2024/6/15 12:00:00,"4,748 W",759 W,487 W,"3,502 W"
2024/6/15 13:00:00,"4,478 W",499 W,483 W,"3,496 W"
2024/6/15 14:00:00,"4,940 W",497 W,616 W,"3,827 W"
2024/6/15 15:00:00,"4,243 W",506 W,620 W,"3,117 W"
2024/6/15 16:00:00,"4,978 W",455 W,809 W,"3,714 W"
2024/6/15 17:00:00,"5,325 W",486 W,904 W,"3,935 W"
2024/6/15 18:00:00,"4,355 W",434 W,834 W,"3,087 W"
2024/6/15 19:00:00,"2,029 W",425 W,800 W,804 W
2024/6/15 20:00:00,"1,420 W",421 W,398 W,601 W
2024/6/15 21:00:00,"1,448 W",426 W,410 W,612 W
2024/6/15 22:00:00,"1,431 W",425 W,401 W,605 W
2024/6/15 23:00:00,"1,441 W",431 W,401 W,609 W
2024/6/16 0:00:00,"1,463 W",438 W,411 W,614 W
2024/6/16 1:00:00,"1,459 W",435 W,408 W,616 W
2024/6/16 2:00:00,"1,454 W",433 W,407 W,614 W
2024/6/16 3:00:00,"1,461 W",436 W,411 W,614 W
2024/6/16 4:00:00,"1,475 W",441 W,413 W,621 W
2024/6/16 5:00:00,"1,427 W",445 W,564 W,418 W
2024/6/16 6:00:00,"1,258 W",428 W,427 W,403 W
2024/6/16 7:00:00,"1,215 W",425 W,406 W,384 W
2024/6/16 8:00:00,"4,528 W",665 W,395 W,"3,468 W"
2024/6/16 9:00:00,"4,557 W",418 W,397 W,"3,742 W"
2024/6/16 10:00:00,"6,802 W",952 W,732 W,"5,118 W"
2024/6/16 11:00:00,"2,730 W","1,045 W",887 W,798 W
2024/6/16 12:00:00,"5,842 W","1,003 W",904 W,"3,935 W"
2024/6/16 13:00:00,"7,266 W","1,100 W",894 W,"5,272 W"
2024/6/16 14:00:00,"6,909 W","1,140 W",993 W,"4,776 W"
2024/6/16 15:00:00,"5,278 W",897 W,796 W,"3,585 W"
2024/6/16 16:00:00,"5,463 W",741 W,592 W,"4,130 W"
2024/6/16 17:00:00,"4,270 W",514 W,425 W,"3,331 W"
2024/6/16 18:00:00,"5,183 W",545 W,508 W,"4,130 W"
2024/6/16 19:00:00,"4,305 W",432 W,315 W,"3,558 W"
2024/6/16 20:00:00,"4,485 W",432 W,307 W,"3,746 W"
2024/6/16 21:00:00,"1,248 W",424 W,306 W,518 W
2024/6/16 22:00:00,"1,255 W",421 W,308 W,526 W
2024/6/16 23:00:00,"1,261 W",426 W,310 W,525 W
2024/6/17 0:00:00,"1,299 W",465 W,307 W,527 W
2024/6/17 1:00:00,"1,292 W",435 W,323 W,534 W
2024/6/17 2:00:00,"1,276 W",429 W,311 W,536 W
2024/6/17 3:00:00,"1,303 W",431 W,332 W,540 W
2024/6/17 4:00:00,"1,289 W",434 W,321 W,534 W
2024/6/17 9:00:00,"5,505 W",451 W,322 W,"4,732 W"
2024/6/17 10:00:00,"4,147 W",453 W,327 W,"3,367 W"
2024/6/17 11:00:00,"4,560 W",439 W,305 W,"3,816 W"
2024/6/17 12:00:00,"1,167 W",441 W,299 W,427 W
2024/6/17 13:00:00,"1,143 W",432 W,286 W,425 W
2024/6/17 14:00:00,"1,018 W",431 W,287 W,300 W
2024/6/17 15:00:00,"1,006 W",426 W,280 W,300 W
2024/6/17 16:00:00,"1,005 W",424 W,280 W,301 W
2024/6/17 17:00:00,"1,010 W",428 W,282 W,300 W
2024/6/17 18:00:00,"1,023 W",431 W,284 W,308 W
2024/6/17 19:00:00,"1,230 W",426 W,285 W,519 W
2024/6/17 20:00:00,"1,241 W",429 W,285 W,527 W
2024/6/17 21:00:00,"1,245 W",432 W,288 W,525 W
2024/6/17 22:00:00,"1,255 W",434 W,290 W,531 W
2024/6/17 23:00:00,"1,261 W",438 W,290 W,533 W
2024/6/18 0:00:00,"1,398 W",468 W,390 W,540 W
2024/6/18 1:00:00,"1,290 W",458 W,298 W,534 W
2024/6/18 2:00:00,"1,274 W",440 W,299 W,535 W
2024/6/18 3:00:00,"1,287 W",442 W,309 W,536 W
2024/6/18 4:00:00,"1,296 W",447 W,308 W,541 W
2024/6/18 5:00:00,"1,046 W",436 W,286 W,324 W
2024/6/18 6:00:00,"1,074 W",430 W,309 W,335 W
2024/6/18 7:00:00,"5,411 W",431 W,283 W,"4,697 W"
2024/6/18 8:00:00,"5,032 W",425 W,541 W,"4,066 W"
2024/6/18 9:00:00,"6,481 W",636 W,740 W,"5,105 W"
2024/6/18 10:00:00,"6,303 W","1,024 W",623 W,"4,656 W"
2024/6/18 11:00:00,"5,280 W",665 W,611 W,"4,004 W"
2024/6/18 12:00:00,"5,236 W",716 W,944 W,"3,576 W"
2024/6/18 13:00:00,"7,317 W","1,017 W","1,101 W","5,199 W"
2024/6/18 14:00:00,"6,355 W",665 W,774 W,"4,916 W"
2024/6/18 15:00:00,"7,033 W",670 W,814 W,"5,549 W"
2024/6/18 16:00:00,"4,181 W",338 W,323 W,"3,520 W"
2024/6/18 17:00:00,"1,358 W",403 W,313 W,642 W
2024/6/18 18:00:00,"1,245 W",343 W,315 W,587 W
2024/6/18 19:00:00,"1,447 W",335 W,328 W,784 W
2024/6/18 20:00:00,"1,446 W",336 W,315 W,795 W
2024/6/18 21:00:00,"1,402 W",372 W,279 W,751 W
2024/6/18 22:00:00,"1,348 W",363 W,273 W,712 W
2024/6/18 23:00:00,"1,361 W",364 W,278 W,719 W
2024/6/19 0:00:00,"1,351 W",364 W,278 W,709 W
2024/6/19 1:00:00,"1,317 W",365 W,228 W,724 W
2024/6/19 2:00:00,"1,308 W",368 W,225 W,715 W
2024/6/19 3:00:00,"1,307 W",370 W,219 W,718 W
2024/6/19 4:00:00,"1,313 W",367 W,223 W,723 W
2024/6/19 5:00:00,"1,089 W",358 W,229 W,502 W
2024/6/19 6:00:00,"5,492 W",339 W,302 W,"4,851 W"
2024/6/19 7:00:00,"3,706 W",341 W,274 W,"3,091 W"
2024/6/19 8:00:00,"6,099 W",524 W,850 W,"4,725 W"
2024/6/19 9:00:00,"5,161 W",480 W,603 W,"4,078 W"
2024/6/19 10:00:00,"6,751 W",747 W,669 W,"5,335 W"
2024/6/19 11:00:00,"4,570 W",591 W,644 W,"3,335 W"
2024/6/19 12:00:00,"6,991 W",792 W,"1,065 W","5,134 W"
2024/6/19 13:00:00,"5,563 W",871 W,819 W,"3,873 W"
2024/6/19 14:00:00,"6,238 W",592 W,791 W,"4,855 W"
2024/6/19 15:00:00,"5,209 W",575 W,624 W,"4,010 W"
2024/6/19 16:00:00,"4,873 W",423 W,364 W,"4,086 W"
2024/6/19 17:00:00,"4,888 W",333 W,391 W,"4,164 W"
2024/6/19 18:00:00,"4,915 W",335 W,369 W,"4,211 W"
2024/6/19 19:00:00,"4,850 W",336 W,373 W,"4,141 W"
2024/6/19 20:00:00,"4,998 W",378 W,364 W,"4,256 W"
2024/6/19 21:00:00,"1,437 W",381 W,382 W,674 W
2024/6/19 22:00:00,"1,450 W",383 W,388 W,679 W
2024/6/19 23:00:00,"1,469 W",386 W,395 W,688 W
2024/6/20 0:00:00,"1,472 W",390 W,400 W,682 W
2024/6/20 1:00:00,"1,472 W",387 W,397 W,688 W
2024/6/20 2:00:00,"1,478 W",390 W,402 W,686 W
2024/6/20 3:00:00,"1,491 W",392 W,410 W,689 W
2024/6/20 4:00:00,"1,514 W",398 W,418 W,698 W
2024/6/20 5:00:00,"1,294 W",396 W,404 W,494 W
2024/6/20 6:00:00,"1,158 W",378 W,303 W,477 W
2024/6/20 7:00:00,"4,154 W",375 W,285 W,"3,494 W"
2024/6/20 8:00:00,"5,786 W",734 W,663 W,"4,389 W"
2024/6/20 9:00:00,"6,153 W",646 W,476 W,"5,031 W"
2024/6/20 10:00:00,"7,107 W",946 W,737 W,"5,424 W"
2024/6/20 11:00:00,"6,995 W",845 W,866 W,"5,284 W"
2024/6/20 12:00:00,"6,040 W",924 W,945 W,"4,171 W"
2024/6/20 13:00:00,"6,338 W","1,074 W",964 W,"4,300 W"
2024/6/20 14:00:00,"5,536 W",726 W,957 W,"3,853 W"
2024/6/20 15:00:00,"5,492 W",624 W,556 W,"4,312 W"
2024/6/20 16:00:00,"5,298 W",496 W,854 W,"3,948 W"
2024/6/20 17:00:00,"5,296 W",453 W,732 W,"4,111 W"
2024/6/20 18:00:00,"4,905 W",376 W,608 W,"3,921 W"
2024/6/20 19:00:00,"4,542 W",385 W,680 W,"3,477 W"
2024/6/20 20:00:00,"4,791 W",384 W,395 W,"4,012 W"
2024/6/20 21:00:00,"1,345 W",386 W,398 W,561 W
2024/6/20 22:00:00,"1,374 W",392 W,412 W,570 W
2024/6/20 23:00:00,"1,371 W",394 W,411 W,566 W
2024/6/21 0:00:00,"1,353 W",391 W,406 W,556 W
2024/6/21 1:00:00,"1,369 W",427 W,366 W,576 W
2024/6/21 2:00:00,"1,310 W",403 W,353 W,554 W
2024/6/21 3:00:00,"1,313 W",402 W,356 W,555 W
2024/6/21 4:00:00,"1,321 W",400 W,362 W,559 W
2024/6/21 5:00:00,"1,227 W",427 W,445 W,355 W
2024/6/21 6:00:00,"1,148 W",381 W,428 W,339 W
2024/6/21 7:00:00,"4,617 W",404 W,587 W,"3,626 W"
2024/6/21 8:00:00,"5,825 W",417 W,738 W,"4,670 W"
2024/6/21 9:00:00,"4,655 W",384 W,540 W,"3,731 W"
2024/6/21 10:00:00,"5,865 W",635 W,767 W,"4,463 W"
2024/6/21 11:00:00,"7,163 W",915 W,830 W,"5,418 W"
2024/6/21 12:00:00,"5,407 W",726 W,811 W,"3,870 W"
2024/6/21 13:00:00,"3,053 W",467 W,730 W,"1,856 W"
2024/6/21 14:00:00,"5,874 W",612 W,729 W,"4,533 W"
2024/6/21 15:00:00,"4,996 W",480 W,607 W,"3,909 W"
2024/6/21 16:00:00,"1,835 W",413 W,319 W,"1,103 W"
2024/6/21 17:00:00,"4,832 W",881 W,253 W,"3,698 W"
2024/6/21 18:00:00,"4,969 W",771 W,252 W,"3,946 W"
2024/6/21 19:00:00,"5,813 W",464 W,291 W,"5,058 W"
2024/6/21 20:00:00,"4,553 W",505 W,363 W,"3,685 W"
2024/6/21 21:00:00,"1,471 W",483 W,325 W,663 W
2024/6/21 22:00:00,"1,254 W",430 W,163 W,661 W
2024/6/21 23:00:00,"1,249 W",433 W,163 W,653 W
2024/6/22 0:00:00,"1,238 W",425 W,155 W,658 W
2024/6/22 1:00:00,"1,262 W",437 W,165 W,660 W
2024/6/22 2:00:00,"1,245 W",430 W,162 W,653 W
2024/6/22 3:00:00,"1,249 W",428 W,164 W,657 W
2024/6/22 4:00:00,"1,252 W",431 W,163 W,658 W
2024/6/22 5:00:00,"1,131 W",430 W,248 W,453 W
2024/6/22 6:00:00,"1,143 W",422 W,272 W,449 W
2024/6/22 7:00:00,999 W,420 W,153 W,426 W
2024/6/22 8:00:00,"4,515 W",419 W,154 W,"3,942 W"
2024/6/22 9:00:00,"5,398 W",414 W,156 W,"4,828 W"
2024/6/22 10:00:00,"4,041 W",420 W,154 W,"3,467 W"
2024/6/22 11:00:00,"4,492 W",418 W,159 W,"3,915 W"
2024/6/22 12:00:00,"1,122 W",415 W,150 W,557 W
2024/6/22 13:00:00,"1,127 W",419 W,156 W,552 W
2024/6/22 14:00:00,"1,119 W",416 W,153 W,550 W
2024/6/22 15:00:00,"1,117 W",414 W,150 W,553 W
2024/6/22 16:00:00,"1,127 W",418 W,153 W,556 W
2024/6/22 17:00:00,"1,119 W",416 W,154 W,549 W
2024/6/22 18:00:00,"1,137 W",420 W,152 W,565 W
2024/6/22 19:00:00,"4,260 W",421 W,155 W,"3,684 W"
2024/6/22 20:00:00,"1,941 W",425 W,151 W,"1,365 W"
2024/6/22 21:00:00,"1,234 W",426 W,151 W,657 W
2024/6/22 22:00:00,"1,248 W",432 W,157 W,659 W
2024/6/22 23:00:00,"1,249 W",433 W,157 W,659 W
2024/6/23 0:00:00,"1,243 W",428 W,159 W,656 W
2024/6/23 1:00:00,"1,249 W",429 W,161 W,659 W
2024/6/23 2:00:00,"1,257 W",434 W,160 W,663 W
2024/6/23 3:00:00,"1,260 W",444 W,162 W,654 W
2024/6/23 4:00:00,"1,255 W",445 W,159 W,651 W
2024/6/23 5:00:00,"1,209 W",444 W,311 W,454 W
2024/6/23 6:00:00,"1,044 W",413 W,248 W,383 W
2024/6/23 7:00:00,916 W,410 W,145 W,361 W
2024/6/23 8:00:00,"4,655 W",410 W,335 W,"3,910 W"
2024/6/23 9:00:00,"6,137 W",430 W,218 W,"5,489 W"
2024/6/23 10:00:00,"4,838 W",510 W,849 W,"3,479 W"
2024/6/23 11:00:00,"2,744 W",727 W,861 W,"1,156 W"
2024/6/23 12:00:00,"5,417 W",727 W,368 W,"4,322 W"
2024/6/23 13:00:00,"5,517 W",747 W,874 W,"3,896 W"
2024/6/23 14:00:00,"6,533 W",778 W,577 W,"5,178 W"
2024/6/23 15:00:00,"5,268 W",707 W,733 W,"3,828 W"
2024/6/23 16:00:00,"4,470 W",564 W,302 W,"3,604 W"
2024/6/23 17:00:00,"1,844 W",502 W,287 W,"1,055 W"
2024/6/23 18:00:00,"4,816 W",507 W,181 W,"4,128 W"
2024/6/23 19:00:00,"4,234 W",504 W,177 W,"3,553 W"
2024/6/23 20:00:00,"4,606 W",413 W,184 W,"4,009 W"
2024/6/23 21:00:00,"1,157 W",425 W,182 W,550 W
2024/6/23 22:00:00,"1,158 W",429 W,178 W,551 W
2024/6/23 23:00:00,"1,159 W",431 W,182 W,546 W
2024/6/24 0:00:00,"1,167 W",435 W,184 W,548 W
2024/6/24 1:00:00,"1,168 W",431 W,186 W,551 W
2024/6/24 2:00:00,"1,163 W",427 W,185 W,551 W
2024/6/24 3:00:00,"1,170 W",430 W,188 W,552 W
2024/6/24 4:00:00,"1,180 W",434 W,190 W,556 W
2024/6/24 5:00:00,"1,173 W",450 W,361 W,362 W
2024/6/24 6:00:00,949 W,417 W,194 W,338 W
2024/6/24 7:00:00,"4,171 W",422 W,178 W,"3,571 W"
2024/6/24 8:00:00,"6,365 W",679 W,914 W,"4,772 W"
2024/6/24 9:00:00,"6,026 W",564 W,783 W,"4,679 W"
2024/6/24 10:00:00,"5,881 W",408 W,"1,187 W","4,286 W"
2024/6/24 11:00:00,"5,624 W",447 W,995 W,"4,182 W"
2024/6/24 12:00:00,"4,087 W",911 W,"1,439 W","1,737 W"
2024/6/24 13:00:00,"6,106 W",652 W,796 W,"4,658 W"
2024/6/24 14:00:00,"5,952 W",658 W,729 W,"4,565 W"
2024/6/24 15:00:00,"5,741 W",643 W,509 W,"4,589 W"
2024/6/24 16:00:00,"4,471 W",501 W,343 W,"3,627 W"
2024/6/24 17:00:00,"4,839 W",541 W,214 W,"4,084 W"
2024/6/24 18:00:00,"5,678 W",490 W,219 W,"4,969 W"
2024/6/24 19:00:00,"5,825 W",792 W,224 W,"4,809 W"
2024/6/24 20:00:00,"5,578 W",866 W,218 W,"4,494 W"
2024/6/24 21:00:00,"2,379 W",872 W,219 W,"1,288 W"
2024/6/24 22:00:00,"1,971 W",527 W,222 W,"1,222 W"
2024/6/24 23:00:00,"2,054 W",595 W,219 W,"1,240 W"
2024/6/25 0:00:00,"2,224 W",741 W,222 W,"1,261 W"
2024/6/25 1:00:00,"2,148 W",650 W,221 W,"1,277 W"
2024/6/25 2:00:00,"1,426 W",465 W,224 W,737 W
2024/6/25 3:00:00,"1,433 W",466 W,223 W,744 W
2024/6/25 4:00:00,"1,438 W",465 W,226 W,747 W
2024/6/25 5:00:00,"1,354 W",498 W,309 W,547 W
2024/6/25 6:00:00,"1,293 W",415 W,336 W,542 W
2024/6/25 7:00:00,"1,307 W",539 W,215 W,553 W
2024/6/25 8:00:00,"4,580 W",525 W,203 W,"3,852 W"
2024/6/25 9:00:00,"4,733 W",483 W,191 W,"4,059 W"
2024/6/25 10:00:00,"6,657 W",613 W,356 W,"5,688 W"
2024/6/25 11:00:00,"5,572 W",737 W,582 W,"4,253 W"
2024/6/25 12:00:00,"4,971 W",755 W,555 W,"3,661 W"
2024/6/25 13:00:00,"5,220 W",553 W,323 W,"4,344 W"
2024/6/25 14:00:00,"5,736 W",388 W,382 W,"4,966 W"
2024/6/25 15:00:00,"5,037 W",693 W,326 W,"4,018 W"
2024/6/25 16:00:00,"4,834 W",432 W,269 W,"4,133 W"
2024/6/25 17:00:00,"4,026 W",336 W,177 W,"3,513 W"
2024/6/25 18:00:00,"5,235 W",337 W,224 W,"4,674 W"
2024/6/25 19:00:00,"4,484 W",338 W,176 W,"3,970 W"
2024/6/25 20:00:00,"3,282 W",336 W,219 W,"2,727 W"
2024/6/25 21:00:00,"1,073 W",336 W,173 W,564 W
2024/6/25 22:00:00,"1,074 W",336 W,176 W,562 W
2024/6/25 23:00:00,"1,077 W",340 W,178 W,559 W
2024/6/26 0:00:00,"1,135 W",347 W,219 W,569 W
2024/6/26 1:00:00,"1,068 W",338 W,170 W,560 W
2024/6/26 2:00:00,"1,075 W",345 W,161 W,569 W
2024/6/26 3:00:00,"1,063 W",343 W,154 W,566 W
2024/6/26 4:00:00,"1,108 W",348 W,189 W,571 W
2024/6/26 5:00:00,"1,105 W",346 W,195 W,564 W
2024/6/26 6:00:00,"1,013 W",340 W,315 W,358 W
2024/6/26 7:00:00,"4,331 W",342 W,147 W,"3,842 W"
2024/6/26 8:00:00,"4,677 W",336 W,148 W,"4,193 W"
2024/6/26 9:00:00,"4,330 W",333 W,160 W,"3,837 W"
2024/6/26 10:00:00,"3,216 W",432 W,288 W,"2,496 W"
2024/6/26 11:00:00,"3,156 W",324 W,177 W,"2,655 W"
2024/6/26 12:00:00,"1,777 W",356 W,251 W,"1,170 W"
2024/6/26 13:00:00,"3,977 W",342 W,234 W,"3,401 W"
2024/6/26 14:00:00,"4,350 W",389 W,256 W,"3,705 W"
2024/6/26 15:00:00,"3,379 W",404 W,161 W,"2,814 W"
2024/6/26 16:00:00,"1,412 W",224 W,181 W,"1,007 W"
2024/6/26 17:00:00,"4,394 W",224 W,181 W,"3,989 W"
2024/6/26 18:00:00,"3,058 W",227 W,173 W,"2,658 W"
2024/6/26 19:00:00,"4,526 W",298 W,214 W,"4,014 W"
2024/6/26 20:00:00,"5,383 W",295 W,178 W,"4,910 W"
2024/6/26 21:00:00,785 W,148 W,173 W,464 W
2024/6/26 22:00:00,794 W,151 W,176 W,467 W
2024/6/26 23:00:00,850 W,154 W,226 W,470 W
2024/6/27 0:00:00,858 W,157 W,229 W,472 W
2024/6/27 1:00:00,855 W,157 W,225 W,473 W
2024/6/27 2:00:00,856 W,158 W,223 W,475 W
2024/6/27 3:00:00,863 W,158 W,227 W,478 W
2024/6/27 4:00:00,852 W,158 W,218 W,476 W
2024/6/27 5:00:00,813 W,170 W,367 W,276 W
2024/6/27 6:00:00,748 W,151 W,341 W,256 W
2024/6/27 7:00:00,620 W,147 W,229 W,244 W
2024/6/27 8:00:00,"4,743 W",417 W,258 W,"4,068 W"
2024/6/27 9:00:00,"3,138 W",133 W,288 W,"2,717 W"
2024/6/27 10:00:00,"5,839 W",344 W,836 W,"4,659 W"
2024/6/27 11:00:00,"5,680 W",302 W,764 W,"4,614 W"
2024/6/27 12:00:00,"2,725 W",642 W,858 W,"1,225 W"
2024/6/27 13:00:00,"5,726 W",639 W,760 W,"4,327 W"
2024/6/27 14:00:00,"6,714 W",357 W,617 W,"5,740 W"
2024/6/27 15:00:00,"5,641 W",522 W,567 W,"4,552 W"
2024/6/27 16:00:00,"3,190 W",209 W,286 W,"2,695 W"
2024/6/27 17:00:00,"4,629 W",172 W,256 W,"4,201 W"
2024/6/27 18:00:00,"2,995 W",162 W,225 W,"2,608 W"
2024/6/27 19:00:00,"4,790 W",156 W,220 W,"4,414 W"
2024/6/27 20:00:00,"1,016 W",165 W,223 W,628 W
2024/6/27 21:00:00,977 W,159 W,212 W,606 W
2024/6/27 22:00:00,"1,042 W",171 W,227 W,644 W
2024/6/27 23:00:00,"1,025 W",169 W,217 W,639 W
2024/6/28 0:00:00,"1,027 W",174 W,215 W,638 W
2024/6/28 1:00:00,"1,036 W",176 W,221 W,639 W
2024/6/28 2:00:00,"1,051 W",178 W,231 W,642 W
2024/6/28 3:00:00,"1,078 W",178 W,242 W,658 W
2024/6/28 4:00:00,"1,062 W",176 W,232 W,654 W
2024/6/28 5:00:00,"1,074 W",193 W,233 W,648 W
2024/6/28 6:00:00,953 W,171 W,358 W,424 W
2024/6/28 7:00:00,"3,830 W",162 W,209 W,"3,459 W"
2024/6/28 8:00:00,"5,300 W",178 W,824 W,"4,298 W"
2024/6/28 9:00:00,"5,461 W",158 W,365 W,"4,938 W"
2024/6/28 10:00:00,"2,344 W",404 W,429 W,"1,511 W"
2024/6/28 11:00:00,"5,493 W",401 W,407 W,"4,685 W"
2024/6/28 12:00:00,"4,376 W",156 W,406 W,"3,814 W"
2024/6/28 13:00:00,"5,690 W",266 W,445 W,"4,979 W"
2024/6/28 14:00:00,"5,555 W",248 W,513 W,"4,794 W"
2024/6/28 15:00:00,"5,685 W",243 W,465 W,"4,977 W"
2024/6/28 16:00:00,"5,194 W",256 W,259 W,"4,679 W"
2024/6/28 17:00:00,"4,447 W",247 W,262 W,"3,938 W"
2024/6/28 18:00:00,"5,146 W",253 W,265 W,"4,628 W"
2024/6/28 19:00:00,"4,581 W",253 W,264 W,"4,064 W"
2024/6/28 20:00:00,"2,057 W",246 W,249 W,"1,562 W"
2024/6/28 21:00:00,"1,360 W",247 W,260 W,853 W
2024/6/28 22:00:00,"1,359 W",245 W,260 W,854 W
2024/6/28 23:00:00,"1,372 W",252 W,260 W,860 W
2024/6/29 0:00:00,"1,384 W",256 W,263 W,865 W
2024/6/29 1:00:00,"1,391 W",259 W,260 W,872 W
2024/6/29 2:00:00,"1,420 W",267 W,273 W,880 W
2024/6/29 3:00:00,"1,535 W",275 W,304 W,956 W
2024/6/29 4:00:00,"1,470 W",270 W,284 W,916 W
2024/6/29 5:00:00,"1,537 W",278 W,528 W,731 W
2024/6/29 6:00:00,"1,428 W",258 W,486 W,684 W
2024/6/29 7:00:00,"1,269 W",247 W,344 W,678 W
2024/6/29 8:00:00,"5,116 W",249 W,262 W,"4,605 W"
2024/6/29 9:00:00,"5,557 W",257 W,264 W,"5,036 W"
2024/6/29 10:00:00,"3,375 W",251 W,256 W,"2,868 W"
2024/6/29 11:00:00,"5,104 W",259 W,258 W,"4,587 W"
2024/6/29 12:00:00,"1,321 W",255 W,329 W,737 W
2024/6/29 13:00:00,"1,317 W",253 W,259 W,805 W
2024/6/29 14:00:00,"1,136 W",238 W,253 W,645 W
2024/6/29 15:00:00,"1,063 W",240 W,260 W,563 W
2024/6/29 16:00:00,"1,036 W",238 W,258 W,540 W
2024/6/29 17:00:00,"1,037 W",239 W,262 W,536 W
2024/6/29 18:00:00,"1,041 W",242 W,263 W,536 W
2024/6/29 19:00:00,"1,062 W",237 W,263 W,562 W
2024/6/29 20:00:00,"1,242 W",238 W,261 W,743 W
2024/6/29 21:00:00,"1,259 W",238 W,265 W,756 W
2024/6/29 22:00:00,"1,251 W",239 W,263 W,749 W
2024/6/29 23:00:00,"1,256 W",241 W,262 W,753 W
2024/6/30 0:00:00,"1,264 W",243 W,264 W,757 W
2024/6/30 1:00:00,"1,261 W",242 W,265 W,754 W
2024/6/30 2:00:00,"1,287 W",244 W,280 W,763 W
2024/6/30 3:00:00,"1,298 W",246 W,279 W,773 W
2024/6/30 4:00:00,"1,294 W",246 W,280 W,768 W
2024/6/30 5:00:00,"1,089 W",244 W,276 W,569 W
2024/6/30 6:00:00,"1,154 W",241 W,373 W,540 W
2024/6/30 7:00:00,"1,728 W",236 W,258 W,"1,234 W"
2024/6/30 8:00:00,"5,900 W",320 W,580 W,"5,000 W"
2024/6/30 9:00:00,"5,088 W",244 W,565 W,"4,279 W"
2024/6/30 10:00:00,"2,905 W","1,111 W",729 W,"1,065 W"
2024/6/30 11:00:00,"2,969 W","1,038 W",576 W,"1,355 W"
2024/6/30 12:00:00,"6,593 W",935 W,701 W,"4,957 W"
2024/6/30 13:00:00,"2,720 W","1,161 W",301 W,"1,258 W"
2024/6/30 14:00:00,"5,514 W","1,045 W",509 W,"3,960 W"
2024/6/30 15:00:00,"6,938 W","1,055 W",857 W,"5,026 W"
2024/6/30 16:00:00,"2,835 W","1,055 W",501 W,"1,279 W"
2024/6/30 17:00:00,"1,641 W",958 W,230 W,453 W
2024/6/30 18:00:00,"3,725 W",931 W,232 W,"2,562 W"
2024/6/30 19:00:00,"5,405 W",876 W,236 W,"4,293 W"
2024/6/30 20:00:00,"5,973 W",830 W,236 W,"4,907 W"
2024/6/30 21:00:00,"1,553 W",757 W,234 W,562 W
2024/6/30 22:00:00,"1,491 W",687 W,242 W,562 W
2024/6/30 23:00:00,"1,306 W",505 W,240 W,561 W
2024/7/1 0:00:00,"1,293 W",490 W,241 W,562 W
2024/7/1 1:00:00,"1,277 W",481 W,239 W,557 W
2024/7/1 2:00:00,"1,281 W",477 W,239 W,565 W
2024/7/1 3:00:00,"1,294 W",475 W,246 W,573 W
2024/7/1 4:00:00,"1,296 W",474 W,250 W,572 W
2024/7/1 5:00:00,"1,466 W",483 W,408 W,575 W
2024/7/1 6:00:00,"1,072 W",456 W,260 W,356 W
2024/7/1 7:00:00,"1,225 W",450 W,433 W,342 W
2024/7/1 8:00:00,"2,369 W",991 W,421 W,957 W
2024/7/1 9:00:00,"4,659 W",708 W,451 W,"3,500 W"
2024/7/1 10:00:00,"5,780 W",467 W,665 W,"4,648 W"
2024/7/1 11:00:00,"3,998 W",408 W,618 W,"2,972 W"
2024/7/1 12:00:00,"6,316 W",688 W,723 W,"4,905 W"
2024/7/1 13:00:00,"4,977 W",790 W,407 W,"3,780 W"
2024/7/1 14:00:00,"2,392 W",848 W,395 W,"1,149 W"
2024/7/1 15:00:00,"5,628 W",429 W,412 W,"4,787 W"
2024/7/1 16:00:00,"1,764 W",424 W,305 W,"1,035 W"
2024/7/1 17:00:00,"4,002 W",421 W,282 W,"3,299 W"
2024/7/1 18:00:00,"4,429 W",420 W,275 W,"3,734 W"
2024/7/1 19:00:00,"1,336 W",416 W,282 W,638 W
2024/7/1 20:00:00,"1,252 W",421 W,313 W,518 W
2024/7/1 21:00:00,"1,264 W",420 W,320 W,524 W
2024/7/1 22:00:00,"1,254 W",422 W,306 W,526 W
2024/7/1 23:00:00,"1,287 W",429 W,328 W,530 W
2024/7/2 0:00:00,"1,284 W",429 W,327 W,528 W
