Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
2024/1/26 13:00:00,601 W,43 W,67 W,491 W
2024/1/26 14:00:00,700 W,56 W,120 W,524 W
2024/1/26 15:00:00,"1,400 W","1,096 W",107 W,197 W
2024/1/26 16:00:00,"1,001 W",1 W,69 W,931 W
2024/1/26 17:00:00,"1,082 W",1 W,69 W,"1,012 W"
2024/1/26 18:00:00,190 W,1 W,158 W,31 W
2024/1/26 19:00:00,190 W,1 W,158 W,31 W
2024/1/26 20:00:00,"1,156 W",1 W,162 W,993 W
2024/1/26 21:00:00,"1,205 W",1 W,162 W,"1,042 W"
2024/1/26 22:00:00,209 W,1 W,172 W,36 W
2024/1/26 23:00:00,208 W,2 W,172 W,34 W
2024/1/27 0:00:00,"1,278 W",2 W,174 W,"1,102 W"
2024/1/27 1:00:00,212 W,2 W,175 W,35 W
2024/1/27 2:00:00,212 W,2 W,176 W,34 W
2024/1/27 3:00:00,212 W,2 W,176 W,34 W
2024/1/27 4:00:00,"1,281 W",2 W,177 W,"1,102 W"
2024/1/27 5:00:00,213 W,2 W,177 W,34 W
2024/1/27 6:00:00,146 W,1 W,111 W,34 W
2024/1/27 7:00:00,123 W,2 W,90 W,31 W
2024/1/27 8:00:00,986 W,1 W,67 W,918 W
2024/1/27 9:00:00,963 W,1 W,66 W,896 W
2024/1/27 10:00:00,74 W,2 W,67 W,5 W
2024/1/27 11:00:00,105 W,1 W,71 W,33 W
2024/1/27 16:00:00,"1,032 W",2 W,69 W,961 W
2024/1/27 17:00:00,"1,067 W",2 W,70 W,995 W
2024/1/27 18:00:00,"1,054 W",1 W,156 W,897 W
2024/1/27 19:00:00,165 W,1 W,158 W,6 W
2024/1/27 20:00:00,193 W,2 W,159 W,32 W
2024/1/27 21:00:00,"1,183 W",2 W,165 W,"1,016 W"
2024/1/27 22:00:00,202 W,2 W,168 W,32 W
2024/1/27 23:00:00,208 W,2 W,173 W,33 W
2024/1/28 0:00:00,181 W,2 W,173 W,6 W
2024/1/28 1:00:00,"1,265 W",2 W,173 W,"1,090 W"
2024/1/28 2:00:00,182 W,2 W,174 W,6 W
2024/1/28 3:00:00,207 W,2 W,175 W,30 W
2024/1/28 4:00:00,"1,276 W",2 W,174 W,"1,100 W"
2024/1/28 5:00:00,181 W,2 W,173 W,6 W
2024/1/28 6:00:00,181 W,1 W,174 W,6 W
2024/1/28 7:00:00,164 W,1 W,158 W,5 W
2024/1/28 8:00:00,968 W,2 W,63 W,903 W
2024/1/28 9:00:00,313 W,50 W,119 W,144 W
2024/1/28 10:00:00,725 W,49 W,392 W,284 W
2024/1/28 11:00:00,"1,238 W",47 W,95 W,"1,096 W"
2024/1/28 12:00:00,386 W,37 W,65 W,284 W
2024/1/28 13:00:00,485 W,23 W,151 W,311 W
2024/1/28 14:00:00,"1,859 W","1,136 W",501 W,222 W
2024/1/28 15:00:00,674 W,23 W,426 W,225 W
2024/1/28 16:00:00,"1,052 W",2 W,81 W,969 W
2024/1/28 17:00:00,95 W,1 W,89 W,5 W
2024/1/28 18:00:00,"1,065 W",1 W,154 W,910 W
2024/1/28 19:00:00,154 W,1 W,148 W,5 W
2024/1/28 20:00:00,"1,089 W",1 W,157 W,931 W
2024/1/28 21:00:00,172 W,1 W,165 W,6 W
2024/1/28 22:00:00,180 W,1 W,173 W,6 W
2024/1/28 23:00:00,181 W,2 W,173 W,6 W
2024/1/29 0:00:00,182 W,1 W,175 W,6 W
2024/1/29 1:00:00,"1,216 W",2 W,177 W,"1,037 W"
2024/1/29 2:00:00,186 W,2 W,178 W,6 W
2024/1/29 3:00:00,"1,247 W",2 W,176 W,"1,069 W"
2024/1/29 4:00:00,186 W,2 W,179 W,5 W
2024/1/29 5:00:00,184 W,2 W,177 W,5 W
2024/1/29 6:00:00,179 W,1 W,173 W,5 W
2024/1/29 7:00:00,110 W,2 W,103 W,5 W
2024/1/29 8:00:00,985 W,2 W,78 W,905 W
2024/1/29 9:00:00,290 W,42 W,103 W,145 W
2024/1/29 10:00:00,"1,454 W",21 W,131 W,"1,302 W"
2024/1/29 11:00:00,895 W,37 W,477 W,381 W
2024/1/29 12:00:00,"1,334 W",46 W,226 W,"1,062 W"
2024/1/29 13:00:00,881 W,37 W,461 W,383 W
2024/1/29 14:00:00,"3,412 W","1,118 W","1,214 W","1,080 W"
2024/1/29 15:00:00,"1,927 W",745 W,956 W,226 W
2024/1/29 16:00:00,88 W,2 W,82 W,4 W
2024/1/29 17:00:00,90 W,2 W,83 W,5 W
2024/1/29 18:00:00,180 W,1 W,173 W,6 W
2024/1/29 19:00:00,"1,100 W",2 W,172 W,926 W
2024/1/29 20:00:00,176 W,2 W,168 W,6 W
2024/1/29 21:00:00,"1,139 W",2 W,179 W,958 W
2024/1/29 22:00:00,191 W,2 W,184 W,5 W
2024/1/29 23:00:00,193 W,3 W,184 W,6 W
2024/1/30 0:00:00,198 W,3 W,189 W,6 W
2024/1/30 1:00:00,196 W,3 W,187 W,6 W
2024/1/30 2:00:00,"1,249 W",3 W,190 W,"1,056 W"
2024/1/30 3:00:00,200 W,3 W,191 W,6 W
2024/1/30 4:00:00,200 W,3 W,191 W,6 W
2024/1/30 5:00:00,"1,225 W",3 W,189 W,"1,033 W"
2024/1/30 6:00:00,128 W,2 W,120 W,6 W
2024/1/30 7:00:00,"1,073 W",2 W,104 W,967 W
2024/1/30 8:00:00,241 W,2 W,80 W,159 W
2024/1/30 9:00:00,"1,068 W",38 W,80 W,950 W
2024/1/30 10:00:00,"1,453 W",40 W,420 W,993 W
2024/1/30 11:00:00,651 W,24 W,429 W,198 W
2024/1/30 12:00:00,"1,283 W",41 W,214 W,"1,028 W"
2024/1/30 13:00:00,159 W,26 W,74 W,59 W
2024/1/30 14:00:00,"1,091 W",29 W,78 W,984 W
2024/1/30 15:00:00,382 W,56 W,128 W,198 W
2024/1/30 16:00:00,982 W,2 W,86 W,894 W
2024/1/30 17:00:00,96 W,3 W,88 W,5 W
2024/1/30 18:00:00,177 W,1 W,171 W,5 W
2024/1/31 7:00:00,85 W,2 W,77 W,6 W
2024/1/31 8:00:00,82 W,2 W,75 W,5 W
2024/1/31 9:00:00,"1,130 W",52 W,93 W,985 W
2024/1/31 10:00:00,"1,087 W",55 W,136 W,896 W
2024/1/31 11:00:00,348 W,73 W,131 W,144 W
2024/1/31 12:00:00,"1,133 W",39 W,104 W,990 W
2024/1/31 13:00:00,526 W,39 W,315 W,172 W
2024/1/31 14:00:00,"1,214 W",39 W,303 W,872 W
2024/1/31 15:00:00,155 W,54 W,78 W,23 W
2024/1/31 16:00:00,148 W,37 W,79 W,32 W
2024/1/31 17:00:00,151 W,36 W,81 W,34 W
2024/1/31 18:00:00,216 W,34 W,176 W,6 W
2024/1/31 19:00:00,211 W,34 W,172 W,5 W
2024/1/31 20:00:00,234 W,36 W,192 W,6 W
2024/1/31 21:00:00,225 W,39 W,180 W,6 W
2024/1/31 22:00:00,266 W,50 W,185 W,31 W
2024/1/31 23:00:00,"1,329 W",40 W,188 W,"1,101 W"
2024/2/1 0:00:00,236 W,39 W,191 W,6 W
2024/2/1 1:00:00,237 W,39 W,193 W,5 W
2024/2/1 2:00:00,"1,274 W",38 W,193 W,"1,043 W"
2024/2/1 3:00:00,240 W,40 W,195 W,5 W
2024/2/1 4:00:00,"1,295 W",40 W,193 W,"1,062 W"
2024/2/1 5:00:00,221 W,25 W,192 W,4 W
2024/2/1 6:00:00,179 W,24 W,125 W,30 W
2024/2/1 7:00:00,132 W,23 W,104 W,5 W
2024/2/1 8:00:00,160 W,22 W,134 W,4 W
2024/2/1 9:00:00,351 W,49 W,137 W,165 W
2024/2/1 10:00:00,"1,343 W",39 W,93 W,"1,211 W"
2024/2/1 11:00:00,"3,101 W",25 W,350 W,"2,726 W"
2024/2/1 12:00:00,"1,031 W",770 W,63 W,198 W
2024/2/1 13:00:00,"1,156 W",48 W,68 W,"1,040 W"
2024/2/1 14:00:00,499 W,24 W,116 W,359 W
2024/2/1 15:00:00,"2,098 W",795 W,63 W,"1,240 W"
2024/2/1 16:00:00,89 W,2 W,82 W,5 W
2024/2/1 17:00:00,89 W,2 W,82 W,5 W
2024/2/1 18:00:00,174 W,1 W,168 W,5 W
2024/2/1 19:00:00,175 W,2 W,168 W,5 W
2024/2/1 20:00:00,"1,102 W",2 W,169 W,931 W
2024/2/1 21:00:00,183 W,2 W,176 W,5 W
2024/2/1 22:00:00,"1,195 W",2 W,183 W,"1,010 W"
2024/2/1 23:00:00,218 W,3 W,185 W,30 W
2024/2/2 0:00:00,200 W,2 W,192 W,6 W
2024/2/2 1:00:00,"1,250 W",3 W,190 W,"1,057 W"
2024/2/2 2:00:00,199 W,3 W,190 W,6 W
2024/2/2 3:00:00,199 W,3 W,191 W,5 W
2024/2/2 4:00:00,225 W,3 W,190 W,32 W
2024/2/2 5:00:00,197 W,3 W,188 W,6 W
2024/2/2 6:00:00,"1,138 W",3 W,185 W,950 W
2024/2/2 7:00:00,136 W,2 W,99 W,35 W
2024/2/2 8:00:00,134 W,2 W,127 W,5 W
2024/2/2 9:00:00,326 W,56 W,125 W,145 W
2024/2/2 10:00:00,183 W,34 W,130 W,19 W
2024/2/2 11:00:00,352 W,62 W,110 W,180 W
2024/2/2 12:00:00,"1,219 W",71 W,128 W,"1,020 W"
2024/2/2 13:00:00,331 W,26 W,125 W,180 W
2024/2/2 14:00:00,"1,160 W",50 W,93 W,"1,017 W"
2024/2/2 15:00:00,189 W,22 W,80 W,87 W
2024/2/2 16:00:00,997 W,21 W,82 W,894 W
2024/2/2 17:00:00,"1,000 W",22 W,82 W,896 W
2024/2/2 18:00:00,"1,065 W",19 W,171 W,875 W
2024/2/2 19:00:00,194 W,19 W,170 W,5 W
2024/2/2 20:00:00,"1,120 W",20 W,173 W,927 W
2024/2/2 21:00:00,205 W,21 W,178 W,6 W
2024/2/2 22:00:00,206 W,22 W,178 W,6 W
2024/2/2 23:00:00,246 W,22 W,190 W,34 W
2024/2/3 0:00:00,219 W,23 W,189 W,7 W
2024/2/3 1:00:00,"1,249 W",23 W,190 W,"1,036 W"
2024/2/3 2:00:00,249 W,24 W,193 W,32 W
2024/2/3 3:00:00,"1,279 W",24 W,190 W,"1,065 W"
2024/2/3 4:00:00,221 W,23 W,192 W,6 W
2024/2/3 5:00:00,221 W,23 W,192 W,6 W
2024/2/3 6:00:00,"1,168 W",23 W,123 W,"1,022 W"
2024/2/3 7:00:00,146 W,21 W,96 W,29 W
2024/2/3 8:00:00,964 W,19 W,80 W,865 W
2024/2/3 9:00:00,101 W,18 W,77 W,6 W
2024/2/3 10:00:00,929 W,18 W,79 W,832 W
2024/2/3 11:00:00,106 W,20 W,81 W,5 W
2024/2/3 12:00:00,136 W,21 W,83 W,32 W
2024/2/3 13:00:00,"1,007 W",21 W,84 W,902 W
2024/2/3 14:00:00,116 W,22 W,89 W,5 W
2024/2/3 15:00:00,"1,055 W",21 W,88 W,946 W
2024/2/3 16:00:00,138 W,21 W,88 W,29 W
2024/2/3 17:00:00,146 W,22 W,90 W,34 W
2024/2/3 18:00:00,"1,125 W",20 W,178 W,927 W
2024/2/3 19:00:00,200 W,20 W,175 W,5 W
2024/2/3 20:00:00,"1,150 W",21 W,176 W,953 W
2024/2/3 21:00:00,202 W,21 W,177 W,4 W
2024/2/3 22:00:00,243 W,22 W,187 W,34 W
2024/2/3 23:00:00,217 W,22 W,188 W,7 W
2024/2/4 0:00:00,218 W,22 W,190 W,6 W
2024/2/4 1:00:00,"1,267 W",23 W,191 W,"1,053 W"
2024/2/4 2:00:00,245 W,23 W,189 W,33 W
2024/2/4 3:00:00,222 W,24 W,191 W,7 W
2024/2/4 4:00:00,"1,298 W",24 W,189 W,"1,085 W"
2024/2/4 5:00:00,220 W,23 W,191 W,6 W
2024/2/4 6:00:00,151 W,22 W,124 W,5 W
2024/2/4 7:00:00,172 W,20 W,120 W,32 W
2024/2/4 8:00:00,133 W,19 W,80 W,34 W
2024/2/4 9:00:00,"1,099 W",43 W,74 W,982 W
2024/2/4 10:00:00,401 W,46 W,89 W,266 W
2024/2/4 11:00:00,"2,859 W",60 W,"1,733 W","1,066 W"
2024/2/4 12:00:00,"1,824 W",25 W,"1,656 W",143 W
2024/2/4 13:00:00,"2,587 W",53 W,"1,559 W",975 W
2024/2/4 14:00:00,"1,836 W",54 W,"1,639 W",143 W
2024/2/4 15:00:00,"1,224 W",39 W,173 W,"1,012 W"
2024/2/4 16:00:00,112 W,2 W,78 W,32 W
2024/2/4 17:00:00,116 W,2 W,82 W,32 W
2024/2/4 18:00:00,197 W,2 W,161 W,34 W
2024/2/4 19:00:00,170 W,2 W,163 W,5 W
2024/2/4 20:00:00,"1,058 W",2 W,167 W,889 W
2024/2/4 21:00:00,179 W,2 W,171 W,6 W
2024/2/4 22:00:00,"1,182 W",2 W,179 W,"1,001 W"
2024/2/4 23:00:00,223 W,3 W,189 W,31 W
2024/2/5 0:00:00,226 W,3 W,189 W,34 W
2024/2/5 1:00:00,"1,250 W",3 W,189 W,"1,058 W"
2024/2/5 2:00:00,201 W,3 W,192 W,6 W
2024/2/5 3:00:00,202 W,3 W,193 W,6 W
2024/2/5 4:00:00,201 W,3 W,192 W,6 W
2024/2/5 5:00:00,200 W,3 W,192 W,5 W
2024/2/5 6:00:00,"1,128 W",3 W,122 W,"1,003 W"
2024/2/5 7:00:00,142 W,2 W,106 W,34 W
2024/2/5 8:00:00,81 W,2 W,75 W,4 W
2024/2/5 9:00:00,81 W,2 W,73 W,6 W
2024/2/5 10:00:00,689 W,48 W,498 W,143 W
2024/2/5 11:00:00,568 W,54 W,370 W,144 W
2024/2/5 12:00:00,244 W,23 W,77 W,144 W
2024/2/5 13:00:00,"1,104 W",22 W,79 W,"1,003 W"
2024/2/5 14:00:00,"1,369 W",801 W,401 W,167 W
2024/2/5 15:00:00,"1,876 W",761 W,64 W,"1,051 W"
2024/2/5 16:00:00,75 W,3 W,66 W,6 W
2024/2/5 17:00:00,76 W,2 W,68 W,6 W
2024/2/5 18:00:00,"1,016 W",2 W,142 W,872 W
2024/2/5 19:00:00,"1,037 W",2 W,141 W,894 W
2024/2/5 20:00:00,154 W,2 W,146 W,6 W
2024/2/5 21:00:00,154 W,2 W,147 W,5 W
2024/2/5 22:00:00,184 W,2 W,151 W,31 W
2024/2/5 23:00:00,"1,181 W",3 W,146 W,"1,032 W"
2024/2/6 0:00:00,163 W,3 W,154 W,6 W
2024/2/6 1:00:00,165 W,3 W,157 W,5 W
2024/2/6 2:00:00,168 W,3 W,159 W,6 W
2024/2/6 3:00:00,"1,225 W",3 W,158 W,"1,064 W"
2024/2/6 4:00:00,"1,274 W",3 W,158 W,"1,113 W"
2024/2/6 5:00:00,193 W,2 W,157 W,34 W
2024/2/6 6:00:00,162 W,3 W,154 W,5 W
2024/2/6 7:00:00,77 W,2 W,68 W,7 W
2024/2/6 8:00:00,942 W,2 W,64 W,876 W
2024/2/6 9:00:00,"1,144 W",1 W,112 W,"1,031 W"
2024/2/6 10:00:00,228 W,4 W,62 W,162 W
2024/2/6 11:00:00,594 W,71 W,362 W,161 W
2024/2/6 12:00:00,"1,775 W","1,184 W",246 W,345 W
2024/2/6 13:00:00,"1,424 W",53 W,200 W,"1,171 W"
2024/2/6 14:00:00,"1,374 W",23 W,381 W,970 W
2024/2/6 15:00:00,276 W,48 W,67 W,161 W
2024/2/6 16:00:00,77 W,1 W,71 W,5 W
2024/2/6 17:00:00,76 W,2 W,69 W,5 W
2024/2/6 18:00:00,"1,081 W",2 W,160 W,919 W
2024/2/6 19:00:00,"1,059 W",2 W,174 W,883 W
2024/2/6 20:00:00,184 W,2 W,176 W,6 W
2024/2/6 21:00:00,188 W,2 W,180 W,6 W
2024/2/6 22:00:00,192 W,2 W,185 W,5 W
2024/2/6 23:00:00,"1,247 W",2 W,190 W,"1,055 W"
2024/2/7 0:00:00,198 W,2 W,190 W,6 W
2024/2/7 1:00:00,199 W,2 W,191 W,6 W
2024/2/7 2:00:00,226 W,2 W,192 W,32 W
2024/2/7 3:00:00,"1,268 W",2 W,195 W,"1,071 W"
2024/2/7 4:00:00,"1,253 W",2 W,193 W,"1,058 W"
2024/2/7 5:00:00,200 W,2 W,193 W,5 W
2024/2/7 6:00:00,118 W,2 W,111 W,5 W
2024/2/7 7:00:00,84 W,2 W,78 W,4 W
2024/2/7 8:00:00,977 W,2 W,66 W,909 W
2024/2/7 9:00:00,976 W,2 W,67 W,907 W
2024/2/7 10:00:00,245 W,37 W,63 W,145 W
2024/2/7 11:00:00,296 W,51 W,101 W,144 W
2024/2/7 12:00:00,424 W,40 W,116 W,268 W
2024/2/7 13:00:00,"2,161 W",781 W,214 W,"1,166 W"
2024/2/7 14:00:00,637 W,50 W,425 W,162 W
2024/2/7 15:00:00,409 W,50 W,196 W,163 W
2024/2/7 16:00:00,206 W,2 W,174 W,30 W
2024/2/7 17:00:00,"1,024 W",2 W,69 W,953 W
2024/2/7 18:00:00,102 W,2 W,94 W,6 W
2024/2/7 19:00:00,"1,060 W",2 W,156 W,902 W
2024/2/7 20:00:00,194 W,2 W,156 W,36 W
2024/2/7 21:00:00,170 W,2 W,162 W,6 W
2024/2/7 22:00:00,262 W,3 W,166 W,93 W
2024/2/7 23:00:00,203 W,2 W,167 W,34 W
2024/2/8 0:00:00,210 W,3 W,173 W,34 W
2024/2/8 1:00:00,184 W,3 W,175 W,6 W
2024/2/8 2:00:00,188 W,3 W,179 W,6 W
2024/2/8 3:00:00,"1,259 W",3 W,177 W,"1,079 W"
2024/2/8 4:00:00,211 W,3 W,175 W,33 W
2024/2/8 5:00:00,183 W,3 W,174 W,6 W
2024/2/8 6:00:00,181 W,2 W,174 W,5 W
2024/2/8 7:00:00,85 W,3 W,76 W,6 W
2024/2/8 8:00:00,930 W,2 W,63 W,865 W
2024/2/8 9:00:00,92 W,2 W,85 W,5 W
2024/2/8 10:00:00,635 W,45 W,402 W,188 W
2024/2/8 11:00:00,"1,754 W",65 W,"1,528 W",161 W
2024/2/8 12:00:00,"1,586 W",43 W,"1,382 W",161 W
2024/2/8 13:00:00,"1,753 W",50 W,"1,542 W",161 W
2024/2/8 14:00:00,"1,572 W",50 W,"1,361 W",161 W
2024/2/8 15:00:00,278 W,48 W,68 W,162 W
2024/2/8 16:00:00,"1,000 W",3 W,70 W,927 W
2024/2/8 17:00:00,"1,008 W",3 W,72 W,933 W
2024/2/8 18:00:00,215 W,3 W,160 W,52 W
2024/2/8 20:00:00,189 W,2 W,163 W,24 W
2024/2/8 21:00:00,224 W,3 W,197 W,24 W
2024/2/8 22:00:00,226 W,3 W,199 W,24 W
2024/2/8 23:00:00,253 W,3 W,199 W,51 W
2024/2/9 0:00:00,"1,284 W",3 W,204 W,"1,077 W"
2024/2/9 1:00:00,257 W,3 W,206 W,48 W
2024/2/9 2:00:00,236 W,3 W,208 W,25 W
2024/2/9 3:00:00,235 W,3 W,208 W,24 W
2024/2/9 4:00:00,"1,292 W",3 W,205 W,"1,084 W"
2024/2/9 5:00:00,"1,184 W",3 W,108 W,"1,073 W"
2024/2/9 6:00:00,130 W,3 W,103 W,24 W
2024/2/9 7:00:00,153 W,2 W,99 W,52 W
2024/2/9 8:00:00,124 W,2 W,99 W,23 W
2024/2/9 9:00:00,894 W,3 W,114 W,777 W
2024/2/9 10:00:00,"1,431 W",47 W,432 W,952 W
2024/2/9 11:00:00,680 W,76 W,442 W,162 W
2024/2/9 12:00:00,594 W,60 W,370 W,164 W
2024/2/9 13:00:00,460 W,23 W,112 W,325 W
2024/2/9 14:00:00,"1,297 W",29 W,116 W,"1,152 W"
2024/2/9 15:00:00,215 W,46 W,68 W,101 W
2024/2/9 16:00:00,96 W,2 W,71 W,23 W
2024/2/9 17:00:00,"1,028 W",2 W,72 W,954 W
2024/2/9 18:00:00,"1,071 W",2 W,163 W,906 W
2024/2/9 19:00:00,188 W,2 W,161 W,25 W
2024/2/9 20:00:00,190 W,2 W,165 W,23 W
2024/2/9 21:00:00,222 W,2 W,168 W,52 W
2024/2/9 22:00:00,"1,175 W",3 W,171 W,"1,001 W"
2024/2/9 23:00:00,227 W,3 W,173 W,51 W
2024/2/10 0:00:00,236 W,3 W,175 W,58 W
2024/2/10 1:00:00,203 W,2 W,177 W,24 W
2024/2/10 2:00:00,"1,244 W",3 W,177 W,"1,064 W"
2024/2/10 3:00:00,232 W,3 W,180 W,49 W
2024/2/10 4:00:00,206 W,3 W,179 W,24 W
2024/2/10 5:00:00,"1,200 W",3 W,177 W,"1,020 W"
2024/2/10 6:00:00,"1,223 W",3 W,175 W,"1,045 W"
2024/2/10 7:00:00,108 W,2 W,83 W,23 W
2024/2/10 8:00:00,128 W,2 W,71 W,55 W
2024/2/10 9:00:00,"1,007 W",2 W,70 W,935 W
2024/2/10 10:00:00,126 W,2 W,74 W,50 W
2024/2/10 11:00:00,100 W,2 W,75 W,23 W
2024/2/10 12:00:00,"1,007 W",3 W,74 W,930 W
2024/2/10 13:00:00,126 W,2 W,75 W,49 W
2024/2/10 14:00:00,102 W,3 W,75 W,24 W
2024/2/10 15:00:00,"1,067 W",2 W,77 W,988 W
2024/2/10 16:00:00,100 W,2 W,74 W,24 W
2024/2/10 17:00:00,132 W,3 W,77 W,52 W
2024/2/10 18:00:00,"1,132 W",3 W,162 W,967 W
2024/2/10 19:00:00,190 W,2 W,165 W,23 W
2024/2/10 20:00:00,195 W,2 W,170 W,23 W
2024/2/10 21:00:00,194 W,3 W,169 W,22 W
2024/2/10 22:00:00,"1,261 W",2 W,173 W,"1,086 W"
2024/2/10 23:00:00,203 W,2 W,176 W,25 W
2024/2/11 0:00:00,206 W,3 W,179 W,24 W
2024/2/11 1:00:00,203 W,3 W,176 W,24 W
2024/2/11 2:00:00,"1,247 W",3 W,178 W,"1,066 W"
2024/2/11 3:00:00,233 W,3 W,180 W,50 W
2024/2/11 4:00:00,241 W,3 W,182 W,56 W
2024/2/11 5:00:00,206 W,3 W,180 W,23 W
2024/2/11 6:00:00,"1,131 W",3 W,112 W,"1,016 W"
2024/2/11 7:00:00,164 W,2 W,139 W,23 W
2024/2/11 8:00:00,95 W,2 W,71 W,22 W
2024/2/11 9:00:00,282 W,2 W,87 W,193 W
2024/2/11 10:00:00,"1,770 W",3 W,670 W,"1,097 W"
2024/2/11 11:00:00,314 W,2 W,163 W,149 W
2024/2/11 12:00:00,"1,184 W",782 W,113 W,289 W
2024/2/11 13:00:00,434 W,3 W,99 W,332 W
2024/2/11 14:00:00,"2,161 W",803 W,174 W,"1,184 W"
2024/2/11 15:00:00,447 W,54 W,88 W,305 W
2024/2/11 16:00:00,138 W,2 W,87 W,49 W
2024/2/11 17:00:00,115 W,2 W,90 W,23 W
2024/2/11 18:00:00,"1,130 W",3 W,178 W,949 W
2024/2/11 19:00:00,201 W,3 W,174 W,24 W
2024/2/11 20:00:00,203 W,2 W,178 W,23 W
2024/2/11 21:00:00,210 W,2 W,184 W,24 W
2024/2/11 22:00:00,"1,262 W",3 W,185 W,"1,074 W"
2024/2/11 23:00:00,251 W,3 W,191 W,57 W
2024/2/12 0:00:00,220 W,3 W,193 W,24 W
2024/2/12 1:00:00,220 W,3 W,192 W,25 W
2024/2/12 2:00:00,"1,284 W",3 W,192 W,"1,089 W"
2024/2/12 3:00:00,248 W,3 W,193 W,52 W
2024/2/12 4:00:00,222 W,3 W,194 W,25 W
2024/2/12 5:00:00,223 W,3 W,197 W,23 W
2024/2/12 6:00:00,"1,172 W",3 W,122 W,"1,047 W"
2024/2/12 7:00:00,110 W,2 W,85 W,23 W
2024/2/12 8:00:00,104 W,2 W,79 W,23 W
2024/2/12 9:00:00,149 W,3 W,96 W,50 W
2024/2/12 10:00:00,"1,553 W",48 W,503 W,"1,002 W"
2024/2/12 11:00:00,"1,954 W","1,185 W",572 W,197 W
2024/2/12 12:00:00,539 W,37 W,277 W,225 W
2024/2/12 13:00:00,"1,294 W",43 W,171 W,"1,080 W"
2024/2/12 14:00:00,"1,189 W",51 W,108 W,"1,030 W"
2024/2/12 15:00:00,260 W,3 W,95 W,162 W
2024/2/12 16:00:00,149 W,2 W,97 W,50 W
2024/2/12 17:00:00,"1,082 W",2 W,99 W,981 W
2024/2/12 18:00:00,"1,136 W",2 W,187 W,947 W
2024/2/12 19:00:00,245 W,2 W,185 W,58 W
2024/2/12 20:00:00,248 W,2 W,193 W,53 W
2024/2/12 21:00:00,220 W,2 W,193 W,25 W
2024/2/12 22:00:00,"1,247 W",3 W,195 W,"1,049 W"
2024/2/12 23:00:00,228 W,2 W,203 W,23 W
2024/2/13 0:00:00,255 W,2 W,201 W,52 W
2024/2/13 1:00:00,"1,266 W",3 W,204 W,"1,059 W"
2024/2/13 2:00:00,"1,287 W",3 W,206 W,"1,078 W"
2024/2/13 3:00:00,233 W,2 W,207 W,24 W
2024/2/13 4:00:00,234 W,2 W,208 W,24 W
2024/2/13 5:00:00,"1,261 W",3 W,204 W,"1,054 W"
2024/2/13 6:00:00,"1,190 W",2 W,134 W,"1,054 W"
2024/2/13 7:00:00,124 W,2 W,98 W,24 W
2024/2/13 8:00:00,122 W,2 W,95 W,25 W
2024/2/13 9:00:00,963 W,2 W,92 W,869 W
2024/2/13 10:00:00,"1,314 W",53 W,226 W,"1,035 W"
2024/2/13 11:00:00,850 W,50 W,203 W,597 W
2024/2/13 12:00:00,"1,108 W",819 W,93 W,196 W
2024/2/13 13:00:00,"2,000 W",804 W,96 W,"1,100 W"
2024/2/13 14:00:00,384 W,49 W,137 W,198 W
2024/2/13 15:00:00,752 W,431 W,92 W,229 W
2024/2/13 16:00:00,586 W,1 W,94 W,491 W
2024/2/13 17:00:00,"1,401 W",2 W,96 W,"1,303 W"
2024/2/13 18:00:00,381 W,1 W,186 W,194 W
2024/2/13 19:00:00,412 W,0 W,188 W,224 W
2024/2/13 20:00:00,"1,288 W",1 W,193 W,"1,094 W"
2024/2/13 21:00:00,389 W,1 W,194 W,194 W
2024/2/13 22:00:00,422 W,1 W,200 W,221 W
2024/2/13 23:00:00,399 W,1 W,203 W,195 W
2024/2/14 0:00:00,"1,431 W",1 W,203 W,"1,227 W"
2024/2/14 1:00:00,424 W,1 W,204 W,219 W
2024/2/14 2:00:00,400 W,1 W,206 W,193 W
2024/2/14 3:00:00,"1,437 W",1 W,204 W,"1,232 W"
2024/2/14 4:00:00,402 W,1 W,207 W,194 W
2024/2/14 5:00:00,428 W,2 W,203 W,223 W
2024/2/14 6:00:00,327 W,1 W,132 W,194 W
2024/2/14 7:00:00,"1,242 W",1 W,128 W,"1,113 W"
2024/2/14 8:00:00,315 W,1 W,89 W,225 W
2024/2/14 9:00:00,313 W,1 W,91 W,221 W
2024/2/14 10:00:00,284 W,1 W,90 W,193 W
2024/2/14 11:00:00,"1,085 W",1 W,93 W,991 W
2024/2/14 12:00:00,"1,112 W",1 W,91 W,"1,020 W"
2024/2/14 13:00:00,290 W,1 W,96 W,193 W
2024/2/14 14:00:00,288 W,1 W,94 W,193 W
2024/2/14 15:00:00,286 W,1 W,92 W,193 W
2024/2/14 16:00:00,"1,188 W",1 W,95 W,"1,092 W"
2024/2/14 17:00:00,"1,429 W",1 W,98 W,"1,330 W"
2024/2/14 18:00:00,536 W,1 W,183 W,352 W
2024/2/14 19:00:00,536 W,1 W,183 W,352 W
2024/2/14 20:00:00,534 W,1 W,182 W,351 W
2024/2/14 21:00:00,541 W,1 W,190 W,350 W
2024/2/14 22:00:00,"1,528 W",2 W,197 W,"1,329 W"
2024/2/14 23:00:00,"1,617 W",1 W,201 W,"1,415 W"
2024/2/15 0:00:00,555 W,1 W,204 W,350 W
2024/2/15 1:00:00,552 W,1 W,200 W,351 W
2024/2/15 2:00:00,556 W,1 W,204 W,351 W
