Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
7/9/2024 2:00,260 W,103 W,114 W,43 W
7/9/2024 3:00,260 W,101 W,114 W,45 W
7/9/2024 4:00,261 W,100 W,115 W,46 W
7/9/2024 5:00,260 W,103 W,115 W,42 W
7/9/2024 6:00,241 W,106 W,114 W,21 W
7/9/2024 7:00,316 W,160 W,51 W,105 W
7/9/2024 8:00,292 W,141 W,133 W,18 W
7/9/2024 9:00,392 W,196 W,131 W,65 W
7/9/2024 10:00,"1,215 W",287 W,849 W,79 W
7/9/2024 11:00,747 W,273 W,396 W,78 W
7/9/2024 12:00,728 W,353 W,248 W,127 W
7/9/2024 13:00,626 W,325 W,181 W,120 W
7/9/2024 14:00,690 W,312 W,316 W,62 W
7/9/2024 15:00,678 W,230 W,384 W,64 W
7/9/2024 16:00,351 W,196 W,65 W,90 W
7/9/2024 17:00,395 W,233 W,121 W,41 W
7/9/2024 18:00,333 W,193 W,121 W,19 W
7/9/2024 19:00,226 W,137 W,50 W,39 W
7/9/2024 20:00,215 W,125 W,49 W,41 W
7/9/2024 21:00,228 W,134 W,50 W,44 W
7/9/2024 22:00,228 W,134 W,50 W,44 W
7/9/2024 23:00,235 W,140 W,51 W,44 W
7/10/2024 3:00,241 W,147 W,51 W,43 W
7/10/2024 9:00,"1,212 W",497 W,243 W,472 W
7/10/2024 10:00,850 W,285 W,353 W,212 W
7/10/2024 11:00,691 W,269 W,280 W,142 W
7/10/2024 12:00,868 W,324 W,431 W,113 W
7/10/2024 15:00,681 W,272 W,330 W,79 W
7/10/2024 18:00,229 W,154 W,41 W,34 W
7/10/2024 19:00,266 W,180 W,41 W,45 W
7/10/2024 20:00,259 W,162 W,51 W,46 W
7/10/2024 21:00,298 W,149 W,102 W,47 W
7/10/2024 22:00,313 W,156 W,103 W,54 W
7/10/2024 23:00,262 W,156 W,69 W,37 W
7/11/2024 0:00,266 W,161 W,69 W,36 W
7/11/2024 1:00,267 W,160 W,69 W,38 W
7/11/2024 2:00,268 W,162 W,69 W,37 W
7/11/2024 3:00,270 W,164 W,68 W,38 W
7/11/2024 4:00,272 W,164 W,69 W,39 W
7/11/2024 5:00,254 W,163 W,58 W,33 W
7/11/2024 6:00,254 W,166 W,58 W,30 W
7/11/2024 7:00,314 W,201 W,81 W,32 W
7/11/2024 8:00,306 W,195 W,68 W,43 W
7/11/2024 9:00,450 W,236 W,69 W,145 W
7/11/2024 10:00,613 W,288 W,244 W,81 W
7/11/2024 11:00,784 W,322 W,407 W,55 W
7/11/2024 12:00,651 W,335 W,265 W,51 W
7/11/2024 14:00,"1,447 W",307 W,"1,099 W",41 W
7/11/2024 15:00,"1,244 W",197 W,"1,021 W",26 W
7/11/2024 16:00,293 W,170 W,69 W,54 W
7/11/2024 17:00,226 W,154 W,65 W,7 W
7/11/2024 18:00,221 W,151 W,64 W,6 W
7/11/2024 19:00,269 W,147 W,84 W,38 W
7/11/2024 20:00,260 W,122 W,101 W,37 W
7/11/2024 21:00,293 W,133 W,119 W,41 W
7/11/2024 22:00,258 W,129 W,102 W,27 W
7/11/2024 23:00,263 W,132 W,103 W,28 W
7/12/2024 0:00,285 W,150 W,103 W,32 W
7/12/2024 1:00,273 W,140 W,103 W,30 W
7/12/2024 2:00,268 W,135 W,103 W,30 W
7/12/2024 3:00,275 W,140 W,103 W,32 W
7/12/2024 4:00,276 W,138 W,104 W,34 W
7/12/2024 5:00,226 W,136 W,60 W,30 W
7/12/2024 6:00,223 W,139 W,59 W,25 W
7/12/2024 7:00,590 W,476 W,92 W,22 W
7/12/2024 8:00,396 W,171 W,85 W,140 W
7/12/2024 9:00,676 W,211 W,86 W,379 W
7/12/2024 10:00,860 W,504 W,87 W,269 W
7/12/2024 11:00,885 W,215 W,179 W,491 W
7/12/2024 12:00,"1,235 W",555 W,117 W,563 W
7/12/2024 13:00,"1,243 W",493 W,117 W,633 W
7/12/2024 14:00,"1,220 W",482 W,151 W,587 W
7/12/2024 15:00,904 W,220 W,104 W,580 W
7/12/2024 16:00,646 W,496 W,85 W,65 W
7/12/2024 17:00,195 W,111 W,64 W,20 W
7/12/2024 18:00,190 W,106 W,65 W,19 W
7/12/2024 19:00,318 W,131 W,166 W,21 W
7/12/2024 20:00,270 W,122 W,128 W,20 W
7/12/2024 21:00,228 W,96 W,109 W,23 W
7/12/2024 22:00,223 W,91 W,109 W,23 W
7/12/2024 23:00,158 W,98 W,51 W,9 W
7/13/2024 0:00,167 W,105 W,52 W,10 W
7/13/2024 1:00,168 W,106 W,52 W,10 W
7/13/2024 2:00,171 W,107 W,52 W,12 W
7/13/2024 3:00,169 W,105 W,52 W,12 W
7/13/2024 4:00,124 W,107 W,8 W,9 W
7/13/2024 5:00,120 W,104 W,8 W,8 W
7/13/2024 6:00,120 W,106 W,8 W,6 W
7/13/2024 7:00,119 W,109 W,7 W,3 W
7/13/2024 8:00,261 W,230 W,28 W,3 W
7/13/2024 9:00,134 W,124 W,7 W,3 W
7/13/2024 10:00,210 W,145 W,63 W,2 W
7/13/2024 11:00,197 W,101 W,92 W,4 W
7/13/2024 12:00,192 W,100 W,89 W,3 W
7/13/2024 13:00,294 W,168 W,123 W,3 W
7/13/2024 14:00,234 W,100 W,120 W,14 W
7/13/2024 15:00,273 W,115 W,145 W,13 W
7/13/2024 16:00,259 W,101 W,146 W,12 W
7/13/2024 17:00,113 W,101 W,7 W,5 W
7/13/2024 18:00,112 W,100 W,7 W,5 W
7/13/2024 19:00,167 W,96 W,51 W,20 W
7/13/2024 20:00,325 W,127 W,177 W,21 W
7/13/2024 21:00,168 W,93 W,52 W,23 W
7/13/2024 22:00,170 W,94 W,52 W,24 W
7/13/2024 23:00,171 W,93 W,52 W,26 W
7/14/2024 0:00,175 W,96 W,52 W,27 W
7/14/2024 1:00,176 W,100 W,52 W,24 W
7/14/2024 2:00,176 W,100 W,52 W,24 W
7/14/2024 3:00,179 W,102 W,52 W,25 W
7/14/2024 4:00,119 W,103 W,8 W,8 W
7/14/2024 5:00,116 W,100 W,8 W,8 W
7/14/2024 6:00,116 W,102 W,8 W,6 W
7/14/2024 7:00,248 W,183 W,62 W,3 W
7/14/2024 8:00,227 W,148 W,77 W,2 W
7/14/2024 9:00,198 W,136 W,22 W,40 W
7/14/2024 10:00,494 W,162 W,274 W,58 W
7/14/2024 11:00,"1,053 W",204 W,136 W,713 W
7/14/2024 12:00,795 W,476 W,125 W,194 W
7/14/2024 13:00,775 W,367 W,116 W,292 W
7/14/2024 14:00,927 W,366 W,309 W,252 W
7/14/2024 15:00,"1,069 W",641 W,315 W,113 W
7/14/2024 16:00,593 W,258 W,280 W,55 W
7/14/2024 17:00,430 W,273 W,123 W,34 W
7/14/2024 18:00,420 W,234 W,133 W,53 W
7/14/2024 19:00,292 W,195 W,62 W,35 W
7/14/2024 20:00,286 W,190 W,61 W,35 W
7/14/2024 21:00,289 W,187 W,63 W,39 W
7/14/2024 22:00,288 W,190 W,62 W,36 W
7/14/2024 23:00,297 W,197 W,63 W,37 W
7/15/2024 0:00,329 W,230 W,71 W,28 W
7/15/2024 1:00,309 W,216 W,68 W,25 W
7/15/2024 2:00,296 W,206 W,65 W,25 W
7/15/2024 3:00,297 W,206 W,65 W,26 W
7/15/2024 4:00,297 W,208 W,64 W,25 W
7/15/2024 5:00,296 W,209 W,63 W,24 W
7/15/2024 6:00,228 W,203 W,19 W,6 W
7/15/2024 7:00,449 W,229 W,136 W,84 W
7/15/2024 8:00,562 W,198 W,181 W,183 W
7/15/2024 9:00,478 W,240 W,180 W,58 W
7/15/2024 10:00,976 W,476 W,424 W,76 W
7/15/2024 11:00,529 W,264 W,215 W,50 W
7/15/2024 12:00,"1,275 W",290 W,322 W,663 W
7/15/2024 13:00,697 W,275 W,212 W,210 W
7/15/2024 14:00,667 W,276 W,189 W,202 W
7/15/2024 15:00,755 W,283 W,170 W,302 W
7/15/2024 16:00,559 W,254 W,222 W,83 W
7/15/2024 17:00,276 W,211 W,31 W,34 W
7/15/2024 18:00,427 W,235 W,157 W,35 W
7/15/2024 19:00,544 W,231 W,255 W,58 W
7/15/2024 20:00,438 W,200 W,217 W,21 W
7/15/2024 21:00,399 W,161 W,217 W,21 W
7/15/2024 22:00,234 W,143 W,67 W,24 W
7/15/2024 23:00,233 W,142 W,67 W,24 W
7/16/2024 0:00,202 W,141 W,51 W,10 W
7/16/2024 1:00,209 W,146 W,51 W,12 W
7/16/2024 2:00,209 W,146 W,52 W,11 W
7/16/2024 3:00,206 W,142 W,52 W,12 W
7/16/2024 4:00,205 W,140 W,52 W,13 W
7/16/2024 5:00,158 W,140 W,8 W,10 W
7/16/2024 6:00,162 W,149 W,7 W,6 W
7/16/2024 7:00,410 W,193 W,191 W,26 W
7/16/2024 8:00,391 W,170 W,178 W,43 W
7/16/2024 9:00,499 W,232 W,178 W,89 W
7/16/2024 10:00,"1,166 W",265 W,691 W,210 W
7/16/2024 11:00,"1,253 W",222 W,484 W,547 W
7/16/2024 12:00,"1,338 W",269 W,284 W,785 W
7/16/2024 13:00,992 W,245 W,273 W,474 W
7/16/2024 14:00,"1,611 W",481 W,671 W,459 W
7/16/2024 15:00,"1,378 W",462 W,433 W,483 W
7/16/2024 16:00,883 W,218 W,216 W,449 W
7/16/2024 17:00,412 W,187 W,198 W,27 W
7/16/2024 18:00,331 W,187 W,116 W,28 W
7/16/2024 19:00,459 W,211 W,223 W,25 W
7/16/2024 20:00,243 W,114 W,102 W,27 W
7/16/2024 21:00,242 W,113 W,102 W,27 W
7/16/2024 22:00,244 W,116 W,102 W,26 W
7/16/2024 23:00,247 W,117 W,102 W,28 W
7/17/2024 0:00,253 W,120 W,103 W,30 W
7/17/2024 1:00,253 W,121 W,103 W,29 W
7/17/2024 2:00,255 W,124 W,103 W,28 W
7/17/2024 3:00,258 W,127 W,103 W,28 W
7/17/2024 4:00,259 W,126 W,104 W,29 W
7/17/2024 5:00,198 W,125 W,59 W,14 W
7/17/2024 6:00,198 W,127 W,59 W,12 W
7/17/2024 7:00,302 W,153 W,125 W,24 W
7/17/2024 8:00,524 W,165 W,178 W,181 W
7/17/2024 9:00,"1,594 W",259 W,178 W,"1,157 W"
7/17/2024 10:00,982 W,307 W,416 W,259 W
7/17/2024 11:00,"1,255 W",556 W,440 W,259 W
7/17/2024 12:00,965 W,490 W,349 W,126 W
7/17/2024 13:00,771 W,332 W,313 W,126 W
7/17/2024 14:00,"1,221 W",606 W,469 W,146 W
7/17/2024 15:00,"1,711 W",832 W,484 W,395 W
7/17/2024 16:00,"1,280 W",804 W,171 W,305 W
7/17/2024 18:00,201 W,174 W,7 W,20 W
7/17/2024 19:00,484 W,416 W,52 W,16 W
7/17/2024 20:00,206 W,140 W,50 W,16 W
7/17/2024 21:00,204 W,134 W,50 W,20 W
7/17/2024 22:00,210 W,139 W,51 W,20 W
7/17/2024 23:00,211 W,136 W,51 W,24 W
7/18/2024 0:00,523 W,448 W,52 W,23 W
7/18/2024 1:00,219 W,146 W,51 W,22 W
7/18/2024 2:00,223 W,150 W,51 W,22 W
7/18/2024 3:00,223 W,150 W,51 W,22 W
7/18/2024 5:00,168 W,150 W,7 W,11 W
7/18/2024 6:00,153 W,145 W,7 W,1 W
7/18/2024 7:00,523 W,196 W,122 W,205 W
7/18/2024 8:00,942 W,506 W,218 W,218 W
7/18/2024 9:00,778 W,237 W,330 W,211 W
7/18/2024 10:00,"1,355 W",238 W,869 W,248 W
7/18/2024 11:00,"1,094 W",292 W,629 W,173 W
7/18/2024 12:00,"1,308 W",597 W,492 W,219 W
7/18/2024 13:00,"1,025 W",325 W,366 W,334 W
7/18/2024 14:00,"1,260 W",260 W,480 W,520 W
7/18/2024 15:00,"1,809 W",877 W,397 W,535 W
7/18/2024 16:00,530 W,252 W,222 W,56 W
7/18/2024 17:00,338 W,195 W,116 W,27 W
7/18/2024 18:00,292 W,164 W,120 W,8 W
7/18/2024 19:00,374 W,192 W,158 W,24 W
7/18/2024 20:00,219 W,130 W,66 W,23 W
7/18/2024 22:00,237 W,141 W,67 W,29 W
7/19/2024 0:00,523 W,451 W,53 W,19 W
7/19/2024 1:00,189 W,117 W,52 W,20 W
7/19/2024 2:00,186 W,115 W,52 W,19 W
7/19/2024 3:00,191 W,115 W,52 W,24 W
7/19/2024 4:00,195 W,120 W,52 W,23 W
7/19/2024 5:00,184 W,115 W,51 W,18 W
7/19/2024 6:00,140 W,125 W,7 W,8 W
7/19/2024 7:00,472 W,137 W,129 W,206 W
7/19/2024 8:00,309 W,126 W,172 W,11 W
7/19/2024 9:00,966 W,565 W,197 W,204 W
7/19/2024 10:00,914 W,359 W,269 W,286 W
7/19/2024 11:00,682 W,285 W,291 W,106 W
7/19/2024 12:00,956 W,558 W,312 W,86 W
7/19/2024 13:00,866 W,272 W,518 W,76 W
7/19/2024 14:00,"1,331 W",542 W,436 W,353 W
7/19/2024 15:00,"1,739 W",535 W,586 W,618 W
7/19/2024 16:00,363 W,224 W,104 W,35 W
7/19/2024 17:00,282 W,156 W,106 W,20 W
7/19/2024 18:00,334 W,188 W,107 W,39 W
7/19/2024 19:00,351 W,160 W,151 W,40 W
7/19/2024 20:00,334 W,143 W,151 W,40 W
7/19/2024 21:00,293 W,141 W,111 W,41 W
7/19/2024 22:00,234 W,140 W,50 W,44 W
7/19/2024 23:00,221 W,141 W,50 W,30 W
7/20/2024 0:00,227 W,144 W,50 W,33 W
7/20/2024 1:00,231 W,149 W,50 W,32 W
7/20/2024 2:00,257 W,173 W,51 W,33 W
7/20/2024 3:00,236 W,151 W,51 W,34 W
7/20/2024 4:00,191 W,152 W,7 W,32 W
7/20/2024 5:00,187 W,150 W,7 W,30 W
7/20/2024 6:00,179 W,150 W,6 W,23 W
7/20/2024 7:00,177 W,151 W,6 W,20 W
7/20/2024 8:00,172 W,147 W,6 W,19 W
7/20/2024 9:00,676 W,459 W,194 W,23 W
7/20/2024 10:00,410 W,192 W,193 W,25 W
7/20/2024 11:00,319 W,154 W,141 W,24 W
7/20/2024 12:00,415 W,185 W,204 W,26 W
7/20/2024 13:00,711 W,478 W,204 W,29 W
7/20/2024 14:00,691 W,460 W,202 W,29 W
7/20/2024 15:00,177 W,146 W,6 W,25 W
7/20/2024 16:00,191 W,151 W,6 W,34 W
7/20/2024 17:00,384 W,172 W,182 W,30 W
7/20/2024 18:00,456 W,183 W,208 W,65 W
7/20/2024 19:00,446 W,185 W,202 W,59 W
7/20/2024 20:00,250 W,158 W,50 W,42 W
7/20/2024 21:00,237 W,142 W,50 W,45 W
7/20/2024 22:00,234 W,138 W,50 W,46 W
7/20/2024 23:00,238 W,140 W,50 W,48 W
7/21/2024 0:00,242 W,144 W,50 W,48 W
7/21/2024 1:00,243 W,146 W,50 W,47 W
7/21/2024 2:00,246 W,146 W,51 W,49 W
7/21/2024 3:00,247 W,145 W,51 W,51 W
7/21/2024 4:00,246 W,144 W,51 W,51 W
7/21/2024 5:00,240 W,141 W,51 W,48 W
7/21/2024 6:00,176 W,145 W,6 W,25 W
7/21/2024 7:00,624 W,438 W,130 W,56 W
7/21/2024 8:00,554 W,196 W,179 W,179 W
7/21/2024 9:00,436 W,255 W,137 W,44 W
7/21/2024 10:00,553 W,232 W,206 W,115 W
7/21/2024 11:00,928 W,260 W,424 W,244 W
7/21/2024 12:00,"1,348 W",720 W,406 W,222 W
7/21/2024 13:00,809 W,194 W,542 W,73 W
7/21/2024 14:00,517 W,270 W,168 W,79 W
7/21/2024 15:00,516 W,247 W,209 W,60 W
7/21/2024 16:00,"1,299 W",243 W,210 W,846 W
7/21/2024 17:00,363 W,213 W,165 W,-15 W
7/21/2024 18:00,529 W,262 W,266 W,1 W
7/21/2024 19:00,472 W,224 W,263 W,-15 W
7/21/2024 20:00,202 W,152 W,65 W,-15 W
7/21/2024 21:00,211 W,160 W,66 W,-15 W
7/21/2024 22:00,209 W,158 W,66 W,-15 W
7/21/2024 23:00,180 W,159 W,51 W,-30 W
7/22/2024 0:00,182 W,161 W,51 W,-30 W
7/22/2024 1:00,186 W,164 W,51 W,-29 W
7/22/2024 2:00,182 W,162 W,51 W,-31 W
7/22/2024 3:00,181 W,161 W,52 W,-32 W
7/22/2024 4:00,135 W,163 W,7 W,-35 W
7/22/2024 5:00,132 W,160 W,7 W,-35 W
7/22/2024 7:00,120 W,146 W,6 W,-32 W
7/22/2024 8:00,228 W,140 W,117 W,-29 W
7/22/2024 9:00,263 W,164 W,130 W,-31 W
7/22/2024 10:00,921 W,188 W,750 W,-17 W
7/22/2024 11:00,792 W,558 W,205 W,29 W
7/22/2024 12:00,397 W,227 W,177 W,-7 W
7/22/2024 13:00,423 W,237 W,171 W,15 W
7/22/2024 14:00,406 W,222 W,169 W,15 W
7/22/2024 15:00,323 W,193 W,118 W,12 W
7/22/2024 16:00,307 W,186 W,115 W,6 W
7/22/2024 17:00,294 W,227 W,63 W,4 W
7/22/2024 18:00,330 W,204 W,107 W,19 W
7/22/2024 19:00,424 W,209 W,211 W,4 W
7/22/2024 20:00,150 W,113 W,48 W,-11 W
7/22/2024 21:00,155 W,117 W,50 W,-12 W
7/22/2024 22:00,160 W,120 W,51 W,-11 W
7/22/2024 23:00,157 W,120 W,50 W,-13 W
7/23/2024 0:00,162 W,124 W,51 W,-13 W
7/23/2024 1:00,159 W,124 W,51 W,-16 W
7/23/2024 3:00,97 W,123 W,7 W,-33 W
7/23/2024 4:00,98 W,124 W,7 W,-33 W
7/23/2024 5:00,102 W,126 W,7 W,-31 W
7/23/2024 6:00,148 W,170 W,7 W,-29 W
7/23/2024 7:00,278 W,185 W,121 W,-28 W
7/23/2024 8:00,247 W,158 W,116 W,-27 W
7/23/2024 9:00,642 W,478 W,170 W,-6 W
7/23/2024 10:00,532 W,157 W,374 W,1 W
7/23/2024 11:00,619 W,241 W,327 W,51 W
7/23/2024 12:00,565 W,199 W,316 W,50 W
7/23/2024 13:00,419 W,219 W,165 W,35 W
7/23/2024 14:00,594 W,262 W,312 W,20 W
7/23/2024 15:00,705 W,246 W,419 W,40 W
7/23/2024 16:00,407 W,230 W,167 W,10 W
7/23/2024 17:00,323 W,230 W,63 W,30 W
7/23/2024 18:00,260 W,204 W,63 W,-7 W
7/23/2024 19:00,407 W,201 W,210 W,-4 W
7/23/2024 20:00,250 W,151 W,100 W,-1 W
7/23/2024 21:00,233 W,140 W,100 W,-7 W
7/23/2024 22:00,235 W,141 W,100 W,-6 W
7/23/2024 23:00,235 W,141 W,101 W,-7 W
7/24/2024 0:00,237 W,145 W,101 W,-9 W
7/24/2024 1:00,239 W,148 W,102 W,-11 W
7/24/2024 2:00,241 W,149 W,102 W,-10 W
7/24/2024 3:00,243 W,152 W,102 W,-11 W
7/24/2024 4:00,238 W,147 W,102 W,-11 W
7/24/2024 5:00,182 W,152 W,58 W,-28 W
7/24/2024 6:00,195 W,146 W,57 W,-8 W
7/24/2024 7:00,363 W,194 W,121 W,48 W
7/24/2024 8:00,362 W,154 W,170 W,38 W
7/24/2024 9:00,347 W,150 W,135 W,62 W
7/24/2024 10:00,660 W,149 W,472 W,39 W
7/24/2024 11:00,"1,025 W",452 W,424 W,149 W
7/24/2024 12:00,672 W,193 W,392 W,87 W
7/24/2024 13:00,475 W,180 W,232 W,63 W
7/24/2024 14:00,775 W,207 W,392 W,176 W
7/24/2024 15:00,905 W,492 W,393 W,20 W
7/24/2024 16:00,398 W,171 W,222 W,5 W
7/24/2024 17:00,228 W,171 W,63 W,-6 W
7/24/2024 18:00,372 W,149 W,214 W,9 W
7/24/2024 19:00,363 W,142 W,210 W,11 W
7/24/2024 20:00,229 W,116 W,113 W,0 W
7/24/2024 21:00,244 W,132 W,113 W,-1 W
7/24/2024 22:00,243 W,128 W,116 W,-1 W
7/24/2024 23:00,135 W,101 W,49 W,-15 W
7/25/2024 0:00,145 W,109 W,50 W,-14 W
7/25/2024 1:00,141 W,108 W,50 W,-17 W
7/25/2024 4:00,145 W,109 W,51 W,-15 W
7/25/2024 6:00,468 W,480 W,8 W,-20 W
7/25/2024 8:00,349 W,144 W,166 W,39 W
7/25/2024 9:00,716 W,506 W,170 W,40 W
7/25/2024 10:00,833 W,353 W,314 W,166 W
7/25/2024 11:00,680 W,359 W,306 W,15 W
7/25/2024 12:00,770 W,424 W,316 W,30 W
7/25/2024 13:00,"1,122 W",747 W,369 W,6 W
7/25/2024 14:00,696 W,301 W,369 W,26 W
7/25/2024 15:00,724 W,192 W,459 W,73 W
7/25/2024 16:00,391 W,215 W,148 W,28 W
7/25/2024 17:00,427 W,185 W,152 W,90 W
7/25/2024 18:00,319 W,153 W,152 W,14 W
7/25/2024 19:00,410 W,137 W,262 W,11 W
7/25/2024 20:00,232 W,136 W,100 W,-4 W
7/25/2024 21:00,523 W,412 W,118 W,-7 W
7/25/2024 22:00,178 W,100 W,102 W,-24 W
7/25/2024 23:00,182 W,104 W,102 W,-24 W
7/26/2024 0:00,185 W,107 W,102 W,-24 W
7/26/2024 1:00,184 W,107 W,102 W,-25 W
7/26/2024 2:00,183 W,106 W,102 W,-25 W
7/26/2024 3:00,179 W,103 W,102 W,-26 W
7/26/2024 4:00,179 W,102 W,102 W,-25 W
7/26/2024 5:00,176 W,99 W,103 W,-26 W
7/26/2024 6:00,134 W,106 W,58 W,-30 W
7/26/2024 7:00,95 W,114 W,5 W,-24 W
7/26/2024 8:00,288 W,139 W,167 W,-18 W
7/26/2024 9:00,297 W,155 W,167 W,-25 W
7/26/2024 10:00,744 W,358 W,379 W,7 W
7/26/2024 11:00,"2,069 W",375 W,"1,608 W",86 W
7/26/2024 12:00,651 W,218 W,376 W,57 W
7/26/2024 13:00,615 W,212 W,352 W,51 W
7/26/2024 14:00,751 W,235 W,465 W,51 W
7/26/2024 15:00,663 W,216 W,444 W,3 W
7/26/2024 16:00,268 W,150 W,116 W,2 W
7/26/2024 17:00,150 W,143 W,6 W,1 W
7/26/2024 18:00,167 W,121 W,62 W,-16 W
7/26/2024 19:00,351 W,213 W,138 W,0 W
7/26/2024 20:00,376 W,141 W,227 W,8 W
7/26/2024 21:00,346 W,108 W,242 W,-4 W
7/26/2024 22:00,340 W,108 W,237 W,-5 W
7/26/2024 23:00,334 W,103 W,239 W,-8 W
7/27/2024 0:00,263 W,108 W,176 W,-21 W
7/27/2024 1:00,262 W,109 W,176 W,-23 W
7/27/2024 2:00,266 W,111 W,179 W,-24 W
7/27/2024 3:00,269 W,113 W,181 W,-25 W
7/27/2024 4:00,267 W,113 W,179 W,-25 W
7/27/2024 5:00,216 W,109 W,134 W,-27 W
7/27/2024 6:00,218 W,113 W,132 W,-27 W
7/27/2024 7:00,222 W,115 W,132 W,-25 W
7/27/2024 8:00,209 W,109 W,126 W,-26 W
7/27/2024 9:00,175 W,108 W,92 W,-25 W
7/27/2024 10:00,184 W,115 W,94 W,-25 W
7/27/2024 11:00,180 W,112 W,93 W,-25 W
7/27/2024 12:00,170 W,106 W,90 W,-26 W
7/27/2024 13:00,245 W,138 W,133 W,-26 W
7/27/2024 14:00,252 W,144 W,133 W,-25 W
7/27/2024 15:00,268 W,107 W,134 W,27 W
7/27/2024 16:00,421 W,177 W,271 W,-27 W
7/27/2024 17:00,727 W,499 W,254 W,-26 W
7/27/2024 18:00,466 W,220 W,257 W,-11 W
7/27/2024 19:00,328 W,113 W,215 W,0 W
7/27/2024 20:00,328 W,109 W,219 W,0 W
7/27/2024 21:00,332 W,104 W,228 W,0 W
7/27/2024 22:00,332 W,106 W,228 W,-2 W
7/27/2024 23:00,261 W,104 W,172 W,-15 W
7/28/2024 0:00,266 W,105 W,176 W,-15 W
7/28/2024 1:00,266 W,110 W,173 W,-17 W
7/28/2024 2:00,265 W,109 W,172 W,-16 W
7/28/2024 3:00,263 W,109 W,171 W,-17 W
7/28/2024 4:00,220 W,109 W,130 W,-19 W
7/28/2024 5:00,220 W,111 W,128 W,-19 W
7/28/2024 6:00,217 W,111 W,125 W,-19 W
7/28/2024 7:00,537 W,414 W,129 W,-6 W
7/28/2024 8:00,254 W,127 W,119 W,8 W
7/28/2024 9:00,425 W,198 W,218 W,9 W
7/28/2024 10:00,729 W,306 W,363 W,60 W
7/28/2024 11:00,566 W,280 W,244 W,42 W
7/28/2024 12:00,816 W,482 W,266 W,68 W
7/28/2024 13:00,883 W,520 W,277 W,86 W
7/28/2024 14:00,829 W,408 W,261 W,160 W
7/28/2024 15:00,912 W,539 W,226 W,147 W
7/28/2024 16:00,450 W,237 W,170 W,43 W
7/28/2024 17:00,356 W,203 W,113 W,40 W
7/28/2024 18:00,318 W,168 W,115 W,35 W
7/28/2024 19:00,500 W,216 W,209 W,75 W
7/28/2024 20:00,426 W,160 W,208 W,58 W
7/28/2024 21:00,378 W,119 W,216 W,43 W
7/28/2024 22:00,266 W,120 W,102 W,44 W
7/28/2024 23:00,267 W,119 W,102 W,46 W
7/29/2024 0:00,277 W,128 W,103 W,46 W
7/29/2024 1:00,274 W,126 W,103 W,45 W
7/29/2024 2:00,279 W,128 W,103 W,48 W
7/29/2024 3:00,282 W,129 W,104 W,49 W
7/29/2024 4:00,281 W,129 W,104 W,48 W
7/29/2024 5:00,214 W,129 W,59 W,26 W
7/29/2024 6:00,207 W,129 W,58 W,20 W
7/29/2024 7:00,365 W,163 W,177 W,25 W
7/29/2024 8:00,312 W,175 W,117 W,20 W
7/29/2024 9:00,321 W,188 W,117 W,16 W
7/29/2024 10:00,"1,345 W",820 W,407 W,118 W
7/29/2024 11:00,725 W,355 W,284 W,86 W
7/29/2024 12:00,"1,147 W",667 W,290 W,190 W
7/29/2024 13:00,821 W,400 W,296 W,125 W
7/29/2024 14:00,"1,549 W",933 W,494 W,122 W
7/29/2024 15:00,886 W,318 W,456 W,112 W
7/29/2024 16:00,639 W,269 W,358 W,12 W
7/29/2024 17:00,529 W,293 W,223 W,13 W
7/29/2024 18:00,591 W,262 W,275 W,54 W
7/29/2024 19:00,526 W,222 W,268 W,36 W
7/29/2024 20:00,501 W,202 W,274 W,25 W
7/29/2024 21:00,250 W,146 W,103 W,1 W
7/29/2024 22:00,248 W,144 W,104 W,0 W
7/29/2024 23:00,251 W,147 W,104 W,0 W
7/30/2024 0:00,257 W,152 W,104 W,1 W
7/30/2024 1:00,262 W,158 W,104 W,0 W
7/30/2024 2:00,257 W,154 W,104 W,-1 W
7/30/2024 3:00,262 W,158 W,105 W,-1 W
7/30/2024 4:00,262 W,158 W,105 W,-1 W
7/30/2024 5:00,200 W,157 W,60 W,-17 W
7/30/2024 6:00,269 W,160 W,60 W,49 W
7/30/2024 7:00,933 W,408 W,130 W,395 W
7/30/2024 8:00,645 W,486 W,172 W,-13 W
7/30/2024 9:00,378 W,186 W,168 W,24 W
7/30/2024 10:00,"1,247 W",410 W,660 W,177 W
7/30/2024 11:00,954 W,313 W,443 W,198 W
7/30/2024 12:00,660 W,313 W,267 W,80 W
7/30/2024 13:00,"1,209 W",570 W,373 W,266 W
7/30/2024 14:00,870 W,348 W,303 W,219 W
7/30/2024 15:00,798 W,301 W,442 W,55 W
7/30/2024 16:00,721 W,466 W,227 W,28 W
7/30/2024 17:00,334 W,223 W,112 W,-1 W
7/30/2024 18:00,335 W,171 W,183 W,-19 W
7/30/2024 19:00,493 W,155 W,326 W,12 W
7/30/2024 20:00,455 W,158 W,289 W,8 W
7/30/2024 21:00,351 W,122 W,238 W,-9 W
7/30/2024 22:00,353 W,123 W,238 W,-8 W
7/30/2024 23:00,357 W,125 W,241 W,-9 W
7/31/2024 0:00,364 W,130 W,243 W,-9 W
7/31/2024 1:00,362 W,128 W,246 W,-12 W
7/31/2024 2:00,363 W,129 W,246 W,-12 W
7/31/2024 3:00,363 W,125 W,251 W,-13 W
7/31/2024 4:00,366 W,126 W,253 W,-13 W
